label,removed_doc_id,root_doc_id,similarity_score,removed_char_len,root_char_len,removed_preview,root_preview,allowed_labels
,shard_00082.parquet:36364,shard_00049.parquet:27343,1.0000004768371582,2671,2671,"Studying Political Science is as beneficial and valuable as taking an English language course such as the bakırköy ingilizce kursu. The know-how gained in taking Political Science is fundamental and worthwhile to the leader and the governed. Here are a few significance of learning Political Science: Knowledge Regarding the State is Conveyed The major objective of studying Political Science is to impart and instill knowledge regarding the State, its beginning, nature, organization, structure as well as its functions. Knowledge regarding the State is of massive worth to the people of today. Knowledge Regarding the Government and Administration is Imparted The political leaders, bureaucrats and diplomats, who run and handle the undertakings of the State, likewise require having a healthy knowledge and comprehension of Political Science to facilitate in carrying out their roles with proficiency and competence. Without knowledge and understanding regarding Political Science, political leaders may be destined for letdown. The philosophies and standards instituted in the academics in political science are of immense value and usefulness to all the administrators, legislators, judges and o","Studying Political Science is as beneficial and valuable as taking an English language course such as the bakırköy ingilizce kursu. The know-how gained in taking Political Science is fundamental and worthwhile to the leader and the governed. Here are a few significance of learning Political Science: Knowledge Regarding the State is Conveyed The major objective of studying Political Science is to impart and instill knowledge regarding the State, its beginning, nature, organization, structure as well as its functions. Knowledge regarding the State is of massive worth to the people of today. Knowledge Regarding the Government and Administration is Imparted The political leaders, bureaucrats and diplomats, who run and handle the undertakings of the State, likewise require having a healthy knowledge and comprehension of Political Science to facilitate in carrying out their roles with proficiency and competence. Without knowledge and understanding regarding Political Science, political leaders may be destined for letdown. The philosophies and standards instituted in the academics in political science are of immense value and usefulness to all the administrators, legislators, judges and o",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00021.parquet:28146,shard_00051.parquet:37382,1.0000004768371582,679,679,"What is it? A tympanogram measures the movement of the eardrum or tympanic membrane. It also provides information on the condition of the middle ear and conduction between the bones in the inner ear. Why do I need it? Your doctor may order a tympanogram to evaluate for ear infections, hearing loss or fluid in the middle ear. In children, it is useful to determine whether ear infections have completely resolved. How is it done? A small probe that looks similar to an ear thermometer is placed in the entrance to the ear canal. You will hear a sound as the pressure changes within the ear. It is a painless test that takes less than a minute. Results are immediately available.","What is it? A tympanogram measures the movement of the eardrum or tympanic membrane. It also provides information on the condition of the middle ear and conduction between the bones in the inner ear. Why do I need it? Your doctor may order a tympanogram to evaluate for ear infections, hearing loss or fluid in the middle ear. In children, it is useful to determine whether ear infections have completely resolved. How is it done? A small probe that looks similar to an ear thermometer is placed in the entrance to the ear canal. You will hear a sound as the pressure changes within the ear. It is a painless test that takes less than a minute. Results are immediately available.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00039.parquet:36068,shard_00102.parquet:9238,0.9714508652687073,9191,6627,"A Greek–English Lexicon is a standard lexicographical work of the Ancient Greek language. Liddell and Scott's lexicon The lexicon was begun in the nineteenth century and is now in its ninth (revised) edition. Based on the earlier Handwörterbuch der griechischen Sprache by the German lexicographer Franz Passow (first published in 1819, fourth edition 1831), which in turn was based on Johann Gottlob Schneider's Kritisches griechisch-deutsches Handwörterbuch, it has served as the basis for all later lexicographical work on the ancient Greek language, such as the ongoing Greek–Spanish dictionary project Diccionario Griego–Español (DGE). It was edited by Robert Scott, Henry Stuart Jones and Roderick McKenzie, and published by the Oxford University Press. It is now conventionally referred to as Liddell & Scott, Liddell–Scott–Jones, or LSJ, and its three sizes are sometimes referred to as ""The Little Liddell"", ""The Middle Liddell"" and ""The Big Liddell"" or ""The Great Scott"". According to Stuart Jones's preface to the ninth (1925) edition, the creation of the Lexicon was originally proposed by David Alphonso Talboys, an Oxford publisher. It was apparently published by the Clarendon Press at","|Author||Henry George Liddell, Robert Scott, Henry Stuart Jones, and Roderick McKenzie| |Published||1843 (Oxford University Press)| |Media type||Print (Hardcover)| |LC Class||PA445.E5 L6 1996| The lexicon was begun in the nineteenth century and is now in its ninth (revised) edition. Based on the earlier Handwörterbuch der griechischen Sprache by the German lexicographer Franz Passow (first published in 1819, fourth edition 1831), which in turn was based on Johann Gottlob Schneider's Kritisches griechisch-deutsches Handwörterbuch, it has served as the basis for all later lexicographical work on the ancient Greek language, such as the ongoing Greek-Spanish dictionary project Diccionario Griego-Español (DGE). It was edited by Henry George Liddell, Robert Scott, Henry Stuart Jones and Roderick McKenzie, and published by the Oxford University Press. It is now conventionally referred to as Liddell & Scott, Liddell-Scott-Jones, or LSJ, and its three sizes are sometimes referred to as ""The Little Liddell"", ""The Middle Liddell"" and ""The Big Liddell"" or ""The Great Scott"". According to Stuart Jones's preface to the ninth (1925) edition, the creation of the Lexicon was originally proposed by D",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00086.parquet:31491,shard_00101.parquet:52439,1.0000003576278687,1220,1220,"Hurricane Resources and Opportunities for K-12 Educators In the Wake of the Hurricane, 5-12th grade The In the Wake of the Hurricane unit is an effort by Louisiana Voices to provide 5-12th grade teachers with materials that can assist them and their students in coping with the aftermath of Hurricane Katrina and Hurricane Rita. The unit involves teaching students to interview each other, community members, and family members about the experiences of the hurricanes and their aftermath. The activities are designed to allow teachers great flexibility and easy to use. In the Wake of the Hurricanes Unit Activity (the entire packet) Art Lesson Plans Working with Denise Tullier-Holly who is an Art educator at the Southeastern Louisiana University Laboratory School in Hammond, we are able to provide three art lesson plans and sample work. These are outstanding lessons that can also assist you in working with your students on this important topic. Resources about Recovery Managing Traumatic Stress: Tips for Recovering From Natural Disasters The Aftermath of Katrina: Helping the Children A Coloring Book After the Hurricane: For Children and Their Parents or Helpers Reactions of Children and A","Hurricane Resources and Opportunities for K-12 Educators In the Wake of the Hurricane, 5-12th grade The In the Wake of the Hurricane unit is an effort by Louisiana Voices to provide 5-12th grade teachers with materials that can assist them and their students in coping with the aftermath of Hurricane Katrina and Hurricane Rita. The unit involves teaching students to interview each other, community members, and family members about the experiences of the hurricanes and their aftermath. The activities are designed to allow teachers great flexibility and easy to use. In the Wake of the Hurricanes Unit Activity (the entire packet) Art Lesson Plans Working with Denise Tullier-Holly who is an Art educator at the Southeastern Louisiana University Laboratory School in Hammond, we are able to provide three art lesson plans and sample work. These are outstanding lessons that can also assist you in working with your students on this important topic. Resources about Recovery Managing Traumatic Stress: Tips for Recovering From Natural Disasters The Aftermath of Katrina: Helping the Children A Coloring Book After the Hurricane: For Children and Their Parents or Helpers Reactions of Children and A",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00052.parquet:50038,shard_00164.parquet:50257,0.9105264544487,12306,9615,"The Common Core State Standards Initiative, more commonly called “The Common Core,” has ignited a national conversation about educational standards in the United States. After several years of development, a final version of the Common Core State Standards for English language arts/literacy and mathematics has been adopted by more than 40 states and implementation has begun across the country. The work of training local educators and administrators to align their teaching methods to the new standards and tests has proved difficult, however. Several states have delayed implementation of the standards, and national leaders have voiced concerns about the best ways to support the major shifts required by this new initiative. Whether you’re a parent, teacher, administrator or education activist, the key to an informed stance on Common Core is to learn as much as you can about the initiative’s origins, as well as the varying sides of the debate. Use the following links to navigate our introductory guide to the Common Core State Standards initiative: - Common Core 101: how the Common Core started - Shift in standards, shift in philosophy: research-based or “lowest common denominator”? - G","The Common Core is a big change for public schools, but most Americans know little about it. Learn what Common Core is, where it came from, and why it’s become so controversial. The Common Core stems from a school reform movement that started in the 1980s. Back in 1983, President Ronald Reagan’s National Commission on Excellence in Education published an influential report called A Nation at Risk. It warned of a “rising tide of mediocrity” in American public schools and asserted that the nation was failing to meet the need for a highly-trained, competitive workforce. The report touched off a wave of school reform efforts focused on setting new expectations — or standards — for what students should learn in school. Being promoted ought to mean more or less the same thing in California as in New York The job of setting educational standards was left to the states. There is a strong tradition of local control of education in America. In fact, the federal government is prohibited by law from directing, supervising or controlling curriculum or instruction in public schools. So it was up to each state to decide what their students should learn. This led to 50 different sets of standards.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00032.parquet:46847,shard_00076.parquet:6955,0.9999998807907104,548,548,"Part of Poverty: 1. Christian Poverty Poverty is a lack of the means of subsistence (food, clothing, shelter, and so on). But besides privations of this kind, poverty also connotes helplessness when faced with the demands of life : ignorance, weakness, bondage, isolation, defencelessness against injustice. Such poverty is more or less relative. The most radical experience of poverty is the absolute destitution of death. 1. Scripture. Revelation gives poverty its full meaning both as inescapable distress which opens a man for God, and as the …","Part of Poverty: 1. Christian Poverty Poverty is a lack of the means of subsistence (food, clothing, shelter, and so on). But besides privations of this kind, poverty also connotes helplessness when faced with the demands of life : ignorance, weakness, bondage, isolation, defencelessness against injustice. Such poverty is more or less relative. The most radical experience of poverty is the absolute destitution of death. 1. Scripture. Revelation gives poverty its full meaning both as inescapable distress which opens a man for God, and as the …",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00058.parquet:33596,shard_00028.parquet:32694,0.9642553329467773,7546,5722,"India Table of Contents About 80 percent of all Indians--nearly 750 million people based on 1995 population estimates--speak one of the Indo-Aryan group of languages. Persian and the languages of Afghanistan are close relatives, belonging, like the Indo-Aryan languages, to the Indo-Iranian branch of the Indo-European family. Brought into India from the northwest during the second millennium B.C., the Indo-Aryan tongues spread throughout the north, gradually displacing the earlier languages of the area. Modern linguistic knowledge of this process of assimilation comes through the Sanskrit language employed in the sacred literature known as the Vedas (see The Vedas and Polytheism, ch. 3). Over a period of centuries, Indo-Aryan languages came to predominate in the northern and central portions of South Asia (see Antecedents, ch. 1). As Indo-Aryan speakers spread across northern and central India, their languages experienced constant change and development. By about 500 B.C., Prakrits, or ""common"" forms of speech, were widespread throughout the north. By about the same time, the ""sacred,"" ""polished,"" or ""pure"" tongue--Sanskrit--used in religious rites had also developed along independe","Languages of India About 80 percent of all Indians--nearly 750 million people based on 1995 population estimates--speak one of the Indo-Aryan group of languages. Persian and the languages of Afghanistan are close relatives, belonging, like the Indo-Aryan languages, to the Indo-Iranian branch of the Indo-European family. Brought into India from the northwest during the second millennium B.C., the Indo-Aryan tongues spread throughout the north, gradually displacing the earlier languages of the area. Modern linguistic knowledge of this process of assimilation comes through the Sanskrit language employed in the sacred literature known as the Vedas (see The Vedas and Polytheism, ch. 3). Over a period of centuries, Indo-Aryan languages came to predominate in the northern and central portions of South Asia (see Antecedents, ch. 1). As Indo-Aryan speakers spread across northern and central India, their languages experienced constant change and development. By about 500 B.C., Prakrits, or ""common"" forms of speech, were widespread throughout the north. By about the same time, the ""sacred,"" ""polished,"" or ""pure"" tongue--Sanskrit--used in religious rites had also developed along independent li",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00115.parquet:41675,shard_00169.parquet:7251,0.9964036345481873,2454,2430,"Critical reading is a vital skill for anyone who seeks in-depth knowledge of a subject and who wants to become an expert in a particular field. Critical reading means that the reader does not take things at face value, but actually engages in a text by asking questions and analyzing it. The ability to read critically means the difference between recognizing the words written in the text and understanding their meaning and importance. Critical reading is very important for students as numerous careers require this skill. The ability to read critically helps to get into college and move on in the career after graduation. Most important standardized tests include sections on critical reading. Read it Several Times A single look through the text is usually not enough to read the article critically. Depending on how long and complex the article is, you may need read it for a couple of times or read it more slowly to actually understand the flow of writer’s mind. So, what you need is to take some time and read the text slowly and methodically and repeat reading if it is needed to ensure you understand it thoroughly. Each time, when you are reading the article, you will understand somethi","Critical reading is a vital skill for anyone who seeks in-depth knowledge of a subject and who wants to become an expert in a particular field. Critical reading means that the reader does not take things at face value, but actually engages in a text by asking questions and analyzing it. The ability to read critically means the difference between recognizing the words written in the text and understanding their meaning and importance. Critical reading is very important for students as numerous careers require this skill. The ability to read critically helps to get into college and move on in the career after graduation. Most important standardized tests include sections on critical reading. Read it Several Times A single look through the text is usually not enough to read the article critically. Depending on how long and complex the article is, you may need read it for a couple of times or read it more slowly to actually understand the flow of writer’s mind. So, what you need is to take some time and read the text slowly and methodically and repeat reading if it is needed to ensure you understand it thoroughly. Each time, when you are reading the article, you will understand somethi",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00148.parquet:45027,shard_00136.parquet:28159,0.9910816550254822,8556,8695,"1911 Encyclopædia Britannica/Door DOOR (corresponding to the Gr. θύρα, Lat. fores or valvae; the English word, with other forms common in allied languages, comes from the same Indo-European stem as the Gr. θύρα and Lat. fores), in architecture, the slab, flap or leaf forming the enclosure of a doorway (q.v.), either in wood, metal or stone. The earliest records are those represented in the paintings of the Egyptian tombs, in which they are shown as single or double doors, each in a single piece of wood. In Egypt, where the climate is intensely dry, there would be no fear of their warping, but in other countries it would be necessary to frame them, which according to Vitruvius (iv. 6.) was done with stiles (scapi) and rails (impages): the spaces enclosed being filled with panels (tympana) let into grooves made in the stiles and rails. The stiles were the vertical boards, one of which, tenoned or hinged, is known as the hanging stile, the other as the middle or meeting stile. The horizontal cross pieces are the top rail, bottom rail, and middle or intermediate rails. The most ancient doors were in timber, those made for King Solomon’s temple being in olive wood (1 Kings vi. 31-35), w","1911 Encyclopædia Britannica/Door |←Doon de Mayence||1911 Encyclopædia Britannica, Volume 8 |See also Door on Wikipedia; and our 1911 Encyclopædia Britannica disclaimer.| DOOR (corresponding to the Gr. θύρα, Lat. fores or valvae; the English word, with other forms common in allied languages, comes from the same Indo-European stem as the Gr. θύρα and Lat. fores), in architecture, the slab, flap or leaf forming the enclosure of a doorway (q.v.), either in wood, metal or stone. The earliest records are those represented in the paintings of the Egyptian tombs, in which they are shown as single or double doors, each in a single piece of wood. In Egypt, where the climate is intensely dry, there would be no fear of their warping, but in other countries it would be necessary to frame them, which according to Vitruvius (iv. 6.) was done with stiles (scapi) and rails (impages): the spaces enclosed being filled with panels (tympana) let into grooves made in the stiles and rails. The stiles were the vertical boards, one of which, tenoned or hinged, is known as the hanging stile, the other as the middle or meeting stile. The horizontal cross pieces are the top rail, bottom rail, and middle or i",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00061.parquet:27050,shard_00123.parquet:49917,1.0000003576278687,2132,2132,"In the context of question field, for my comprehension and the readers understanding, I would bid to begin with some useful definitions like, what is a strategy in research; method; worldviews assumptions; and research protrude, which atomic number 18 to me the most confuse terms as they can be used interchangeably. Strategies ar procedures of interrogative. Research methods are the forms of data collection, analysis, and interpretation that investigators propose for their studies. Worldview assumptions are general orientation and the nature of the research that a researcher holds, for example, postpositivism, advocacy, pragmatism and so on. Research visualizes are plans and the procedures to conduct research (Creswell, 2009) for instance if a researcher plans to conduct a qualitative, denary or a mixed methods research. However, strategies of inquiry or approaches to inquiry are also types of qualitative, quantitative and mixed methods designs or models that nominate direction for procedures in a research design correspond to Creswell (2007) or research methodologies as Merten (1998) stated. I believe, it cannot be more than confusing than this. Anyhow, the focus of this paper is","In the context of question field, for my comprehension and the readers understanding, I would bid to begin with some useful definitions like, what is a strategy in research; method; worldviews assumptions; and research protrude, which atomic number 18 to me the most confuse terms as they can be used interchangeably. Strategies ar procedures of interrogative. Research methods are the forms of data collection, analysis, and interpretation that investigators propose for their studies. Worldview assumptions are general orientation and the nature of the research that a researcher holds, for example, postpositivism, advocacy, pragmatism and so on. Research visualizes are plans and the procedures to conduct research (Creswell, 2009) for instance if a researcher plans to conduct a qualitative, denary or a mixed methods research. However, strategies of inquiry or approaches to inquiry are also types of qualitative, quantitative and mixed methods designs or models that nominate direction for procedures in a research design correspond to Creswell (2007) or research methodologies as Merten (1998) stated. I believe, it cannot be more than confusing than this. Anyhow, the focus of this paper is",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00046.parquet:4937,shard_00099.parquet:13299,0.9842653870582581,2406,2309,"Latest Virginia Tech tests show water in Flint is improving, but still not safe without a filter New tests from the team at Virginia Tech show Flint’s water is “highly variable” and still not safe to drink without a filter. Marc Edwards says tests done last month show Flint’s water is still above the federal action level for lead. More from their press release: Thus, virtually all homes in Flint must be considered at risk, at the present time, for elevated lead in water, unless the homeowner is certain that there is no lead plumbing (i.e., lead service line, leaded brass, or lead solder) in the home. This means that homes that may have tested very low for water lead in past sampling efforts, must be considered at risk for high lead in water—the advice to use bottled or filtered water, applies to all homes, regardless of past testing results. Virginia Tech's research is the only test that is a ""before and after"" look at the water system. The team tested 269 homes last year to show the city had a problem while the city was using the Flint River as its water source. After the city switched back to Lake Huron water from Detroit, the team tried to retest those same homes and received 17","New tests from the team at Virginia Tech show Flint’s water is “highly variable” and still not safe to drink without a filter. Marc Edwards says tests done last month show Flint’s water is still above the federal action level for lead. More from their press release: Thus, virtually all homes in Flint must be considered at risk, at the present time, for elevated lead in water, unless the homeowner is certain that there is no lead plumbing (i.e., lead service line, leaded brass, or lead solder) in the home. This means that homes that may have tested very low for water lead in past sampling efforts, must be considered at risk for high lead in water—the advice to use bottled or filtered water, applies to all homes, regardless of past testing results. Virginia Tech's research is the only test that is a ""before and after"" look at the water system. The team tested 269 homes last year to show the city had a problem while the city was using the Flint River as its water source. After the city switched back to Lake Huron water from Detroit, the team tried to retest those same homes and received 174 samples. Comparing those results, the team found that the 90th percentile lead level did go dow",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00060.parquet:15533,shard_00081.parquet:25240,0.999999463558197,3035,3035,"Are You Sure You've Got Hay Allergic rhinitis, otherwise known as hay fever, strikes about 7.8% of people in the US over the age of 18 years, and about 10%-30% of people worldwide. It is an allergy to pollen and dust that causes itchy and inflamed mucous membranes of the eyes and nose. A runny nose as well as watery eyes are a common manifestation of this irritating condition. Hay fever itself is generally not dangerous, but it can trigger allergic asthma if it continues untreated. Hay fever is commonly confused with other conditions, so it is best to make a visit to your physician if you are unsure whether your symptoms are from hay fever or something else. The common cold is often hard to distinguish from hay fever. Both can give similar symptoms. Sneezing, a runny nose, and coughing can all be caused by both colds and hay fever. They are brought on by different reasons, however. Cold symptoms happen when your body launches an attack against an invading virus. Colds are contagious and you can get them from being around others who have the virus, whereas allergies are not contagious and you cannot “catch” allergies from another individual. Hay fever is caused by an overactive immu","Are You Sure You've Got Hay Allergic rhinitis, otherwise known as hay fever, strikes about 7.8% of people in the US over the age of 18 years, and about 10%-30% of people worldwide. It is an allergy to pollen and dust that causes itchy and inflamed mucous membranes of the eyes and nose. A runny nose as well as watery eyes are a common manifestation of this irritating condition. Hay fever itself is generally not dangerous, but it can trigger allergic asthma if it continues untreated. Hay fever is commonly confused with other conditions, so it is best to make a visit to your physician if you are unsure whether your symptoms are from hay fever or something else. The common cold is often hard to distinguish from hay fever. Both can give similar symptoms. Sneezing, a runny nose, and coughing can all be caused by both colds and hay fever. They are brought on by different reasons, however. Cold symptoms happen when your body launches an attack against an invading virus. Colds are contagious and you can get them from being around others who have the virus, whereas allergies are not contagious and you cannot “catch” allergies from another individual. Hay fever is caused by an overactive immu",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00144.parquet:1236,shard_00153.parquet:15270,1.0000008344650269,4245,4245,"What is Vitamin C? Vitamin C (or ascorbic acid) is probably one of the most famous of the water soluble vitamins. It serves some vital functions such as being involved in the synthesis of collagen (the glue that holds your cells together, needed for healing and repair of tissue), L-carnitine (a well-known fat metaboliser), and some neuro-transmitters. Vitamin C is also a good antioxidant, and is needed for protein metabolism. So long story short, if you're low on vitamin C, you can forget about making any gains. Where Does Vitamin C Come From? Good sources of vitamin C include fruits and vegetables, especially citrus fruits. Orange juice is probably the best known source of vitamin C. But other good sources include red pepper, kiwi fruit, and broccoli. Vitamin C Benefits As mentioned above, vitamin C is important for a range of functions in the body. Many of these are important for day to day life, but some are relevant to bodybuilding. Vitamin C Benefits for Recovery During exercise, large amounts of free radicals are synthesised and contribute to cell and muscle damage. It is thought that antioxidants such as vitamin C may play a role in protecting cells from oxidative damage. Th","What is Vitamin C? Vitamin C (or ascorbic acid) is probably one of the most famous of the water soluble vitamins. It serves some vital functions such as being involved in the synthesis of collagen (the glue that holds your cells together, needed for healing and repair of tissue), L-carnitine (a well-known fat metaboliser), and some neuro-transmitters. Vitamin C is also a good antioxidant, and is needed for protein metabolism. So long story short, if you're low on vitamin C, you can forget about making any gains. Where Does Vitamin C Come From? Good sources of vitamin C include fruits and vegetables, especially citrus fruits. Orange juice is probably the best known source of vitamin C. But other good sources include red pepper, kiwi fruit, and broccoli. Vitamin C Benefits As mentioned above, vitamin C is important for a range of functions in the body. Many of these are important for day to day life, but some are relevant to bodybuilding. Vitamin C Benefits for Recovery During exercise, large amounts of free radicals are synthesised and contribute to cell and muscle damage. It is thought that antioxidants such as vitamin C may play a role in protecting cells from oxidative damage. Th",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00133.parquet:5279,shard_00104.parquet:10773,0.9173656702041626,3703,2047,"Older individuals who have apathy - a lack of interest or emotion - are more likely to have smaller brain volumes than people who are not apathetic, according to new research published in the journal Neurology. The research team, including Lenore J. Launer, PhD, of the National Institute on Aging at the National Institutes of Health (NIH) in Bethesda, MD, says that past research has indicated a relationship between depression later in life and white matter lesions (WML) - small areas of dead cells - on the brain. In individuals with cognitive impairment and Alzheimer's disease, apathy has been associated with increased WMLs in the frontal lobe of the brain, as well as atrophy - a reduction in brain size. This prompted the researchers to wonder whether apathy contributes to such brain changes in people without dementia or depression. ""It remains unclear whether apathy is related to atrophy and WMLs in older persons without dementia,"" the study authors write. ""Because apathy differs in prognosis and pharmacologic treatment and can occur independent of depression, it is important to distinguish apathy from late-life depression."" For their study, the team analyzed 4,354 people without","Older people who have apathy but not depression may have smaller brain volumes than those without apathy. This is according to a new study published in the April 16, 2014, online issue of Neurology Â®, the medical journal of the American Academy of Neurology. Apathy is a lack of interest or emotion. ""Just as signs of memory loss may signal brain changes related to brain disease, apathy may indicate underlying changes,"" said Lenore J. Launer, PhD, with the National Institute on Aging at the National Institutes of Health (NIH) in Bethesda, MD, and a member of the American Academy of Neurology. ""Apathy symptoms are common in older people without dementia. And the fact that participants in our study had apathy without depression should turn our attention to how apathy alone could indicate brain disease."" Launer's team used brain volume as a measure of accelerated brain aging. Brain volume losses occur during normal aging, but in this study, larger amounts of brain volume loss could indicate brain diseases. For the study, 4,354 people without dementia and with an average age of 76 underwent an MRI scan. They were also asked questions that measure apathy symptoms, which include lack of i",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00056.parquet:39878,shard_00101.parquet:28044,0.9142952561378479,2488,3768,"Caffeine stirs our memory Forget-me-not A jolt of caffeine can boost memory, according to a recent study that provides a scientific motive for students slurping coffee, tea or energy drinks when cramming for exams. A team at Johns Hopkins University in Baltimore, Maryland, found that caffeine enhances certain memories for at least a day after they were formed. Evidence for caffeine as a memory booster has been anecdotal until now. This is because the process of registering memories - say, reading a book ahead of an exam - may happen in conditions where the person is eager to absorb and retain information. This makes it hard to distinguish between someone's natural alertness and that derived from caffeine. To strip out this confounding factor, a team led by Michael Yassa, an assistant professor of psychological and brain science, tried a different tack. They asked 73 volunteers to look at images of a number of objects - for instance, a plant, a basket, a saxophone, or a seahorse. Afterwards, half of the group were given a 200 milligram dose of caffeine - roughly equivalent to two cups of strong espresso - and the others a dummy pill known as a placebo. Saliva samples were taken one,","Students take heed... A double espresso shot after swotting for an exam might help to jog those elusive memories, new research suggests. Scientists have found the first clear evidence of caffeine's memory-boosting effect, and shown that it lasts at least 24 hours. Volunteers took part in a double-blind trial in which they were either given a 200 milligram caffeine pill or dummy placebo tablet five minutes after studying a series of images. Tests a day later proved that the memory of those who took caffeine had been enhanced at a deep level. The amount of caffeine used was roughly equivalent to a double shot of strong espresso coffee. US lead researcher Dr Michael Yassa, assistant professor of psychological and brain sciences at Johns Hopkins University in Baltimore, said: ""We've always known that caffeine has cognitive-enhancing effects, but its particular effects on strengthening memories and making them resistant to forgetting has never been examined in detail in humans. ""We report for the first time a specific effect of caffeine on reducing forgetting over 24 hours."" More than 100 participants took part in the study, none of whom were regular users of caffeinated products. Befor",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00054.parquet:20479,shard_00002.parquet:21200,0.9999993443489075,2939,2939,"To model the expectations, my explanation for the changing views of war was done with Docs Story Builder. I framed it as a fictional, yet plausible, dialogue among three of their favorite teachers. Using Open Educational Resources (OER) This idea all started when I realized that my students needed to build Web literacy skills, and I wasn't designing activities that supported this need. Since the next lesson was about World War I, I decided to use one of the Library of Congress exhibits that compiled firsthand accounts from soldiers in the trenches. Students chose two memoirs and made a list of facts and opinions from the first page(s) of each. The notes were analyzed for similarities and differences to provide some inspiration for a fictional, plausible dialogue. Here's my list of resources. If you know of any that you think should be on the list, add the link to the comments below and I'll check it out. Like many Google Apps, Story Builder is intuitive and provides enough explanation to get in and out of trouble. As I mentioned above, the process can be frustrating. Planning the dialogue in advance is advised, which is a routine our students should practice, anyway. The business e","To model the expectations, my explanation for the changing views of war was done with Docs Story Builder. I framed it as a fictional, yet plausible, dialogue among three of their favorite teachers. Using Open Educational Resources (OER) This idea all started when I realized that my students needed to build Web literacy skills, and I wasn't designing activities that supported this need. Since the next lesson was about World War I, I decided to use one of the Library of Congress exhibits that compiled firsthand accounts from soldiers in the trenches. Students chose two memoirs and made a list of facts and opinions from the first page(s) of each. The notes were analyzed for similarities and differences to provide some inspiration for a fictional, plausible dialogue. Here's my list of resources. If you know of any that you think should be on the list, add the link to the comments below and I'll check it out. Like many Google Apps, Story Builder is intuitive and provides enough explanation to get in and out of trouble. As I mentioned above, the process can be frustrating. Planning the dialogue in advance is advised, which is a routine our students should practice, anyway. The business e",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00014.parquet:33707,shard_00112.parquet:17699,0.9999997615814209,4914,4914,"“The Seven Iron Slippers” is a Portugese tale similar to the Twelve Dancing Princesses. It was told by Consiglieri Pedrosoin in Portugese Folk-Tales, 1882. A king had one daughter. Every evening, the princess wore out seven pairs of iron slippers, and the king couldn’t figure out how this happened. He issued a decree issued a decree, that whoever found out how the princess wore out the shoes would be given the princess in marriage if it was a man or a prince if it was a woman. I like the equal opportunity here. Meanwhile, a soldier was wandering around the countryside and tricked people out of a cap that could turn him invisible and a pair of boots that could take him wherever he told them too. He had the boots take him to the city where he heard about the king’s challenge. He figured that he could find out what the princess was up to with the help of his cap and boots. He met with the king who gave him three days to figure out the mystery. If he hadn’t by the end of that time, he would be put to death. The soldier accepted. He slept that night in the princesses room, but she gave him a drink before bed which contained a sleeping draught, so he slept through the whole night and did","“The Seven Iron Slippers” is a Portugese tale similar to the Twelve Dancing Princesses. It was told by Consiglieri Pedrosoin in Portugese Folk-Tales, 1882. A king had one daughter. Every evening, the princess wore out seven pairs of iron slippers, and the king couldn’t figure out how this happened. He issued a decree issued a decree, that whoever found out how the princess wore out the shoes would be given the princess in marriage if it was a man or a prince if it was a woman. I like the equal opportunity here. Meanwhile, a soldier was wandering around the countryside and tricked people out of a cap that could turn him invisible and a pair of boots that could take him wherever he told them too. He had the boots take him to the city where he heard about the king’s challenge. He figured that he could find out what the princess was up to with the help of his cap and boots. He met with the king who gave him three days to figure out the mystery. If he hadn’t by the end of that time, he would be put to death. The soldier accepted. He slept that night in the princesses room, but she gave him a drink before bed which contained a sleeping draught, so he slept through the whole night and did",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
