label,removed_doc_id,root_doc_id,similarity_score,removed_char_len,root_char_len,removed_preview,root_preview,allowed_labels
,shard_00006.parquet:16868,shard_00103.parquet:52201,0.9768803119659424,4981,4919,"Improve Your Home and Office with the Benefits of Houseplants Anyone who spends time appreciating Earth’s natural beauty will tell you how refreshing walking amongst the wilderness can be. “In every walk with nature, one receives far more than he seeks,” wrote environmentalist John Muir. The true beauty of plants is that their benefits can be felt wherever we experience them, both outdoors and inside. Adding a few plants to your home or office won’t necessarily compare to a quiet walk in the woods, but the benefits of houseplants will help rejuvenate your space and provide a breath of fresh air for those times when you can’t be outside. Plants Can Improve Air Quality When you take a breath, your body absorbs oxygen from the air while releasing carbon dioxide. Plants, on the other hand, do the opposite. Through photosynthesis, they absorb carbon dioxide while releasing oxygen. Adding more plants to an indoor space will naturally result in more oxygen being released, making our oxygen-fueled bodies very happy. Plants don’t only provide fresh oxygen for us to breathe, they also help purify the air. As NASA research has noted: “Both plant leaves and roots are utilized in removing trace","Anyone who spends time appreciating Earth’s natural beauty will tell you how refreshing walking amongst the wilderness can be. “In every walk with nature, one receives far more than he seeks,” wrote environmentalist John Muir. The true beauty of plants is that their benefits can be felt wherever we experience them, both outdoors and inside. Adding a few plants to your home or office won’t necessarily compare to a quiet walk in the woods, but the benefits of houseplants will help rejuvenate your space and provide a breath of fresh air for those times when you can’t be outside. Plants Can Improve Air Quality When you take a breath, your body absorbs oxygen from the air while releasing carbon dioxide. Plants, on the other hand, do the opposite. Through photosynthesis, they absorb carbon dioxide while releasing oxygen. Adding more plants to an indoor space will naturally result in more oxygen being released, making our oxygen-fueled bodies very happy. Plants don’t only provide fresh oxygen for us to breathe, they also help purify the air. As NASA research has noted: “Both plant leaves and roots are utilized in removing trace levels of toxic vapors from inside tightly sealed buildings.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00088.parquet:14558,shard_00039.parquet:50433,1.0,1216,1216,"S. Koussevitzky et al., ""Signals from chloroplasts converge to regulate nuclear gene expression,"" Science, 316:715–9, 2007. (Cited in 58 papers) Joanne Chory, a Salk Institute molecular biologist, used Arabidopsis thaliana mutant screens to identify two key molecular players in the communications between chloroplasts and plant cell nuclei: GUN1, a protein found in chloroplasts that regulates RNA molecules, and ABI4, a nuclear transcription factor. The findings indicated that the few known chloroplast-to-nucleus signals converge on ABI4 and are integrated by GUN1 within the organelle and not in the cytoplasm or nucleus. ""That was a big conceptual leap,"" Chory says. A robust understanding of retrograde signaling—where chloroplasts alter the expression of nuclear genes that encode chloroplast-bound proteins—may help biologists reconstruct cellular endosymbiosis. ""How did these organelles evolve communication?"" asks Peter McCourt, a University of Toronto plant... |Suggested chloroplast-to-nucleus chemical messengers| |Protein—E. Ankele et al., The Plant Cell, 19:1964-79, 2007.| |Singlet oxygen—K.P. Lee et al., PNAS, 104:10270-5, 2007.| |Reactive oxygen species—C. Laloi et al., PNAS, 10","S. Koussevitzky et al., ""Signals from chloroplasts converge to regulate nuclear gene expression,"" Science, 316:715–9, 2007. (Cited in 58 papers) Joanne Chory, a Salk Institute molecular biologist, used Arabidopsis thaliana mutant screens to identify two key molecular players in the communications between chloroplasts and plant cell nuclei: GUN1, a protein found in chloroplasts that regulates RNA molecules, and ABI4, a nuclear transcription factor. The findings indicated that the few known chloroplast-to-nucleus signals converge on ABI4 and are integrated by GUN1 within the organelle and not in the cytoplasm or nucleus. ""That was a big conceptual leap,"" Chory says. A robust understanding of retrograde signaling—where chloroplasts alter the expression of nuclear genes that encode chloroplast-bound proteins—may help biologists reconstruct cellular endosymbiosis. ""How did these organelles evolve communication?"" asks Peter McCourt, a University of Toronto plant... |Suggested chloroplast-to-nucleus chemical messengers| |Protein—E. Ankele et al., The Plant Cell, 19:1964-79, 2007.| |Singlet oxygen—K.P. Lee et al., PNAS, 104:10270-5, 2007.| |Reactive oxygen species—C. Laloi et al., PNAS, 10",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00071.parquet:38881,shard_00105.parquet:16621,0.9999992251396179,5934,5934,"The period of time from the late 1930s to the end of the 1950s is commonly known as the ""Golden Age"" of science fiction. The Golden Age was noted for the volume of science fiction produced due to the large number of science fiction-oriented pulp magazines and the depth of the creative talent involved. Many of the writers working in this period established concepts that would have a tremendous cultural impact on their readers. Many ideas integral to modern science fiction frequently originated in this period. Two of the writers responsible for such ideas were A.E. Van Vogt and E.E. ""Doc"" Smith. Children of the Lens E.E. Smith's greatest achievement as a writer was the Lensman series, an early work in the field of space opera that would heavily influence Star Wars , Star Trek , and alternate history science fiction. The first book in the series, Triplanetary , was originally published in serialized format in Amazing Stories in 1934. It was republished in 1948 as a novel that had been edited to incorporate several concepts Smith had introduced in later installments. The first half of the novel explains the series' background, introducing the concepts of an interstellar war between ben","The period of time from the late 1930s to the end of the 1950s is commonly known as the ""Golden Age"" of science fiction. The Golden Age was noted for the volume of science fiction produced due to the large number of science fiction-oriented pulp magazines and the depth of the creative talent involved. Many of the writers working in this period established concepts that would have a tremendous cultural impact on their readers. Many ideas integral to modern science fiction frequently originated in this period. Two of the writers responsible for such ideas were A.E. Van Vogt and E.E. ""Doc"" Smith. Children of the Lens E.E. Smith's greatest achievement as a writer was the Lensman series, an early work in the field of space opera that would heavily influence Star Wars , Star Trek , and alternate history science fiction. The first book in the series, Triplanetary , was originally published in serialized format in Amazing Stories in 1934. It was republished in 1948 as a novel that had been edited to incorporate several concepts Smith had introduced in later installments. The first half of the novel explains the series' background, introducing the concepts of an interstellar war between ben",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00121.parquet:8616,shard_00168.parquet:34917,0.9999990463256836,2414,2414,"The story of homeopathy ""The physician's high and only mission is to restore the sick to health ... to cure, as it is called"" The father of homeopathy, Samuel Christian Hahnemann was born in Dresden in 1755. Despite humble beginnings, he went on to train as a physician and became expert in the practices of the day: blood-lettings, purgings and often lethal prescriptions of dubious 'medications'. It was his tentative experiments with quinine (from the bark of the cinchona tree), used by the establishment for the treatment of malaria, that he had his first light-bulb moment. After ingesting a quantity of the substance he started to display symptoms of the disease itself: sweats, debility and fever. What Hahnemann had stumbled upon was the ancient principle of similia similibus curentur, or like cures like. The word 'homeopathy' comes from two greek words: omio meaning 'same' and pathos meaning 'suffering'. A homeopathic remedy is one which produces the same symptoms as those the sick person complains of, and in doing so sharply provokes the body into throwing them off. 'Like Cures Like' is the basic principle of homeopathic therapeutics. If you cut an onion, it is likely that you wil","The story of homeopathy ""The physician's high and only mission is to restore the sick to health ... to cure, as it is called"" The father of homeopathy, Samuel Christian Hahnemann was born in Dresden in 1755. Despite humble beginnings, he went on to train as a physician and became expert in the practices of the day: blood-lettings, purgings and often lethal prescriptions of dubious 'medications'. It was his tentative experiments with quinine (from the bark of the cinchona tree), used by the establishment for the treatment of malaria, that he had his first light-bulb moment. After ingesting a quantity of the substance he started to display symptoms of the disease itself: sweats, debility and fever. What Hahnemann had stumbled upon was the ancient principle of similia similibus curentur, or like cures like. The word 'homeopathy' comes from two greek words: omio meaning 'same' and pathos meaning 'suffering'. A homeopathic remedy is one which produces the same symptoms as those the sick person complains of, and in doing so sharply provokes the body into throwing them off. 'Like Cures Like' is the basic principle of homeopathic therapeutics. If you cut an onion, it is likely that you wil",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00015.parquet:3483,shard_00115.parquet:42058,1.0,7483,7483,"The debate surrounding social media as a learning tool is unlikely to abate any time soon. Is it just a distraction, or do the interactive educational tools available outweigh any disadvantages? Social media platforms, such as Facebook and Twitter, are becoming steadily more integrated within a variety of apps targeted at learning. Real-time news feeds and instant accessibility make them a tool that can be used quickly and efficiently -- but due to its changeable nature, it can be difficult for school systems to keep up and compensate. What are some of the advantages and disadvantages of using social media in the classroom? The pros of social media as a learning tool.1.) It is a familiar tool. Most of your students are on social networking platforms, and these services are already tools that students are generally comfortable with -- and they can probably show you a thing or two in return. 2.) Improve your own knowledge and skills as an educator. By learning how to use these platforms as a teacher, you are making yourself more aware of issues surrounding students today. If a student tells you a classmate is harassing them over Twitter -- doing something called 'tweeting', how can y","The debate surrounding social media as a learning tool is unlikely to abate any time soon. Is it just a distraction, or do the interactive educational tools available outweigh any disadvantages? Social media platforms, such as Facebook and Twitter, are becoming steadily more integrated within a variety of apps targeted at learning. Real-time news feeds and instant accessibility make them a tool that can be used quickly and efficiently -- but due to its changeable nature, it can be difficult for school systems to keep up and compensate. What are some of the advantages and disadvantages of using social media in the classroom? The pros of social media as a learning tool.1.) It is a familiar tool. Most of your students are on social networking platforms, and these services are already tools that students are generally comfortable with -- and they can probably show you a thing or two in return. 2.) Improve your own knowledge and skills as an educator. By learning how to use these platforms as a teacher, you are making yourself more aware of issues surrounding students today. If a student tells you a classmate is harassing them over Twitter -- doing something called 'tweeting', how can y",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00021.parquet:14171,shard_00156.parquet:30641,0.9962153434753418,7721,8007,"You may have noticed that here at Everyday Feminism, our queer-and-trans section is labeled “LGBTQIA.” And while “LGBTQ” might be familiar to a lot of you, the added “IA” often isn’t. Intersex is one of the often-left out categories of LGBTQIAP when it’s usually just abbreviated as LGBT. The QIAP is often ignored completely or briefly covered, but people who have these identities are marginalized not only in society, but also often within LGBTQIAP spaces themselves! So let’s break it down. What Is Intersex? According to the Intersex Society of North America, “intersex is a general term used for a variety of conditions in which a person is born with a reproductive or sexual anatomy that doesn’t seem to fit the typical definitions of female or male.” This means that anything from your genitalia, gonads (ovaries or testes), chromosomes, or reproductive systems are not completely in alignment with one gender assignment or the other. You could have XXX chromosomes; be born without a uterus and ovaries; be born with a uterus, ovaries, and a penis; or have a clitoris that is extremely enlarged, resembling a small penis. And all of these conditions? Yup! They fall under intersex. Intersex","You may have noticed that here at Everyday Feminism, our queer-and-trans section is labeled “LGBTQIA.” And while “LGBTQ” might be familiar to a lot of you, the added “IA” often isn’t. And while we’ve covered the A – which stands for asexual – a few times, we haven’t really given you a lot of resources on the I. And we want to. Intersex is one of the often-left out categories of LGBTQIAP when it’s usually just abbreviated as LGBT. The QIAP is often ignored completely or briefly covered, but people who have these identities are marginalized not only in society, but also often within LGBTQIAP spaces themselves! So let’s break it down. What Is Intersex? According to the Intersex Society of North America, “intersex is a general term used for a variety of conditions in which a person is born with a reproductive or sexual anatomy that doesn’t seem to fit the typical definitions of female or male.” This means that anything from your genitalia, gonads (ovaries or testes), chromosomes, or reproductive systems are not completely in alignment with one gender assignment or the other. You could have XXX chromosomes; be born without a uterus and ovaries; be born with a uterus, ovaries, and a peni",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00120.parquet:37645,shard_00097.parquet:34084,1.0000003576278687,1327,1327,"New research for the University of Guelph shows that the majority of herbal products on the market contain ingredients that are not listed on their labels. The study, published in the journal BMC Medicine, used DNA barcoding technology to assess the components of 44 herbal products from 12 companies. They found that 60% of the products contained plant species that were not listed on the label, and 20% used fillers like rice, soybeans, and wheat which were also not divulged on the bottles. For instance, products sold as St. John’s wort supplement, which is sometimes used to treat depression, contained Senna alexandrina, which is a plant that spurs laxative symptoms. Other products contained Parthenium hysterophorus (feverfew), which is known to cause swelling and mouth numbness. One ginkgo product contained Juglans nigra (black walnut), which should not be consumed by people with nut allergies — but this warning was not noted on the label. “It’s common practice in natural products to use fillers such as these, which are mixed with active ingredients. But a consumer has a right to see all of the plant species used in producing a natural product on the list of ingredients,” lead autho","New research for the University of Guelph shows that the majority of herbal products on the market contain ingredients that are not listed on their labels. The study, published in the journal BMC Medicine, used DNA barcoding technology to assess the components of 44 herbal products from 12 companies. They found that 60% of the products contained plant species that were not listed on the label, and 20% used fillers like rice, soybeans, and wheat which were also not divulged on the bottles. For instance, products sold as St. John’s wort supplement, which is sometimes used to treat depression, contained Senna alexandrina, which is a plant that spurs laxative symptoms. Other products contained Parthenium hysterophorus (feverfew), which is known to cause swelling and mouth numbness. One ginkgo product contained Juglans nigra (black walnut), which should not be consumed by people with nut allergies — but this warning was not noted on the label. “It’s common practice in natural products to use fillers such as these, which are mixed with active ingredients. But a consumer has a right to see all of the plant species used in producing a natural product on the list of ingredients,” lead autho",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00061.parquet:10337,shard_00167.parquet:3701,1.0000004768371582,3699,3699,"Try our Free Online Math Solver! maple solve nonlinear multivariable two equations problems examples , algebraic equation with fractional exponent, multiplication division rational expressions problem solvers , solving solving binomial equations india , cube root calculator TI-83 plus how to do , Algebra expressions, what is the difference between evaluation and simplification of an expression?, charts and graph on the comparison of substitution and linear combination , substitution method is easier than the addition method when one of the equations is very simple and can readily be solved for one of the variables , ti 83 plus factoring complex number , algebra square cube roots interactive lessons, solve quadratic equation for the specified variable, sat prep formulas square root , free answers for comparing linear combination methods for solving systems of equation in a chart , why use factoring to solve quadratic equations , free Algebra calculator for Rational Expression , online algebra calculator square root, factorization fraction quadratic equations equation, square root revision for calculator common entrance, java examples to find the number & sum of integers divisible by","Try our Free Online Math Solver! maple solve nonlinear multivariable two equations problems examples , algebraic equation with fractional exponent, multiplication division rational expressions problem solvers , solving solving binomial equations india , cube root calculator TI-83 plus how to do , Algebra expressions, what is the difference between evaluation and simplification of an expression?, charts and graph on the comparison of substitution and linear combination , substitution method is easier than the addition method when one of the equations is very simple and can readily be solved for one of the variables , ti 83 plus factoring complex number , algebra square cube roots interactive lessons, solve quadratic equation for the specified variable, sat prep formulas square root , free answers for comparing linear combination methods for solving systems of equation in a chart , why use factoring to solve quadratic equations , free Algebra calculator for Rational Expression , online algebra calculator square root, factorization fraction quadratic equations equation, square root revision for calculator common entrance, java examples to find the number & sum of integers divisible by",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00064.parquet:20228,shard_00126.parquet:15021,0.9999997019767761,40560,40560,"Educational Design for CPA Competencies Introduction For CPA Canada’s national Professional Education Program (PEP), creation of the Chartered Professional Accountant (CPA) designation provides an opportunity to apply best practices for curriculum development while designing a new pre-‐certification education program. This white paper supports the PEP’s work by outlining best practices from scholarly educational research, especially Fink’s (2003) course design model, for the context of CPA competencies.1 The educational best practices outlined in this white paper also apply to other educational settings and may be particularly useful to accounting programs in Canadian post-‐secondary institutions. The intent of this document is not to prescribe specific features of an accounting education program, but rather to serve as a set of guidelines, with illustrative examples, to assist in the initial design and continuous improvement of the PEP. The ultimate goal of this document is to support educational practices that will provide aspiring CPAs with effective learning experiences and demonstrate a commitment to excellence for professional accounting education in Canada. Fink’s Educationa","Educational Design for CPA Competencies Introduction For CPA Canada’s national Professional Education Program (PEP), creation of the Chartered Professional Accountant (CPA) designation provides an opportunity to apply best practices for curriculum development while designing a new pre-‐certification education program. This white paper supports the PEP’s work by outlining best practices from scholarly educational research, especially Fink’s (2003) course design model, for the context of CPA competencies.1 The educational best practices outlined in this white paper also apply to other educational settings and may be particularly useful to accounting programs in Canadian post-‐secondary institutions. The intent of this document is not to prescribe specific features of an accounting education program, but rather to serve as a set of guidelines, with illustrative examples, to assist in the initial design and continuous improvement of the PEP. The ultimate goal of this document is to support educational practices that will provide aspiring CPAs with effective learning experiences and demonstrate a commitment to excellence for professional accounting education in Canada. Fink’s Educationa",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00124.parquet:45182,shard_00131.parquet:24422,1.0,601,601,"Few figures have had so decisive and fundamental an influence on the course of modern cultural history as Sigmund Freud. Yet few figures also have inspired such sustained controversy and intense debate. Freud's legacy continues to be hotly contested, as demonstrated by the controversy attracted by this exhibition even before its opening. Our notions of identity, memory, childhood, sexuality, and, most generally, of meaning have been shaped in relation to--and often in opposition to--Freud's work. The exhibition examines Freud's life and his key ideas and their effect upon the twentieth century.","Few figures have had so decisive and fundamental an influence on the course of modern cultural history as Sigmund Freud. Yet few figures also have inspired such sustained controversy and intense debate. Freud's legacy continues to be hotly contested, as demonstrated by the controversy attracted by this exhibition even before its opening. Our notions of identity, memory, childhood, sexuality, and, most generally, of meaning have been shaped in relation to--and often in opposition to--Freud's work. The exhibition examines Freud's life and his key ideas and their effect upon the twentieth century.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00137.parquet:43127,shard_00062.parquet:14068,0.9994335770606995,1819,1821,"When using memcached you can use a number of different potential deployment strategies and topologies. The exact strategy to use depends on your application and environment. When developing a system for deploying memcached within your system, keep in mind the following points: memcached is only a caching mechanism. It shouldn't be used to store information that you cannot otherwise afford to lose and then load from a different location. There is no security built into the memcached protocol. At a minimum, make sure that the servers running memcached are only accessible from inside your network, and that the network ports being used are blocked (using a firewall or similar). If the information on the memcached servers that is being stored is any sensitive, then encrypt the information before storing it in memcached. memcached does not provide any sort of failover. Because there is no communication between different memcached instances. If an instance fails, your application must capable of removing it from the list, reloading the data and then writing data to another memcached instance. Latency between the clients and the memcached can be a problem if you are using different physica","When using memcached you can use a number of different potential deployment strategies and topologies. The exact strategy to use depends on your application and environment. When developing a system for deploying memcached within your system, keep in mind the following points: memcached is only a caching mechanism. It shouldn't be used to store information that you cannot otherwise afford to lose and then load from a different location. There is no security built into the memcached protocol. At a minimum, make sure that the servers running memcached are only accessible from inside your network, and that the network ports being used are blocked (using a firewall or similar). If the information on the memcached servers that is being stored is any sensitive, then encrypt the information before storing it in memcached. memcached does not provide any sort of failover. Because there is no communication between different memcached instances. If an instance fails, your application must capable of removing it from the list, reloading the data and then writing data to another memcached instance. Latency between the clients and the memcached can be a problem if you are using different physica",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00016.parquet:22131,shard_00027.parquet:46501,0.9999997019767761,1927,1927,"Yet, often when these reports are published, you will here the rich claim that they don't have that much money; ot at least it is not at there disposal. However, when we define 'poor' we think in terms of income. An income below a certain level. But, not everybody with low incomes would be classed as poor. - Wives of a rich husband. - Students living with wealthy parents. - Professionals with the capacity to earn a lot of money. e.g. Lawyers may leave university with debts and no current income, but you wouldn't classify a trained lawyer as poor. - Old People who have paid off their mortgage. If you can live rent free and low expenses you can get buy on a small income quite happily. - For example, a single parent with 5 kids, large mortgage and council tax. Implications of Difficulties in Measuring Poverty and Effective living standards. - Minimum wages often benefit second income earners, e.g. students living at home, women with a partner earning more. Therefore, a minimum wage is limited in its ability to tackle poverty. - A high salary is still compatible with low living standards. When I got my mortgage I was paying £1,000 in mortgage payments and council tax. This was more tha","Yet, often when these reports are published, you will here the rich claim that they don't have that much money; ot at least it is not at there disposal. However, when we define 'poor' we think in terms of income. An income below a certain level. But, not everybody with low incomes would be classed as poor. - Wives of a rich husband. - Students living with wealthy parents. - Professionals with the capacity to earn a lot of money. e.g. Lawyers may leave university with debts and no current income, but you wouldn't classify a trained lawyer as poor. - Old People who have paid off their mortgage. If you can live rent free and low expenses you can get buy on a small income quite happily. - For example, a single parent with 5 kids, large mortgage and council tax. Implications of Difficulties in Measuring Poverty and Effective living standards. - Minimum wages often benefit second income earners, e.g. students living at home, women with a partner earning more. Therefore, a minimum wage is limited in its ability to tackle poverty. - A high salary is still compatible with low living standards. When I got my mortgage I was paying £1,000 in mortgage payments and council tax. This was more tha",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00050.parquet:48474,shard_00110.parquet:42216,1.0000001192092896,1622,1622,"Babies begin learning language in utero: study A new study, said to be the first of its kind, reveals that babies begin learning the distinctive sounds of their native language while in utero. Researchers from Pacific Lutheran University in Washington State have found that infants show interest in the vowels of their native language only hours after being born. The study relied on data from 40 infants in the US and another 40 in Sweden, all ranging from seven to 75 hours old. Newborns were tested on two sets of vowel sounds -- 17 native language sounds and 17 foreign sounds. Researchers measured the babies' interest by how long they sucked a pacifier connected to a computer. When babies sucked on the pacifier, they heard a vowel sound until they paused. Sucking again produced a new sound. In both countries, babies listening to foreign sounds sucked pacifiers more compared to those listening to their native tongue. ""These little ones had been listening to their mother's voice in the womb, and particularly her vowels for ten weeks,"" explains coauthor Patricia Kuhl. ""The mother has first dibs on influencing the child's brain."" ""The fact that the infants can learn the vowels in utero m","Babies begin learning language in utero: study A new study, said to be the first of its kind, reveals that babies begin learning the distinctive sounds of their native language while in utero. Researchers from Pacific Lutheran University in Washington State have found that infants show interest in the vowels of their native language only hours after being born. The study relied on data from 40 infants in the US and another 40 in Sweden, all ranging from seven to 75 hours old. Newborns were tested on two sets of vowel sounds -- 17 native language sounds and 17 foreign sounds. Researchers measured the babies' interest by how long they sucked a pacifier connected to a computer. When babies sucked on the pacifier, they heard a vowel sound until they paused. Sucking again produced a new sound. In both countries, babies listening to foreign sounds sucked pacifiers more compared to those listening to their native tongue. ""These little ones had been listening to their mother's voice in the womb, and particularly her vowels for ten weeks,"" explains coauthor Patricia Kuhl. ""The mother has first dibs on influencing the child's brain."" ""The fact that the infants can learn the vowels in utero m",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00066.parquet:26020,shard_00046.parquet:13784,0.9999994039535522,3063,3063,"The U.S. Postal Service Response to the Threat of Bioterrorism Through the Mail Publication Date: February 2002 Publisher(s): Library of Congress. Congressional Research Service The deliberate mailing of Bacillus anthracis spores through the U.S. Postal Service (USPS) has caused five deaths, twenty-two cases of anthrax, and massive disruptions to Congress and the USPS. Both the public and private sector are examining an array of methods to limit the risk of future attacks. The array of potential solutions include improving mail handling procedures, changing the USPS anonymous mailing policy, installing bio/chem agent detectors, and sterilizing the mail. For the USPS these decisions are complicated by its precarious financial state. Some proposed solutions may require an increase in postage rates and/or decreased levels of service. Each of these may further depress postal revenues and threaten the continued existence of the USPS as an independent, self-supporting entity. Policymakers will need to decide if the USPS must ensure the safety of mail recipients. At this point it is not clear if this is practical or even possible with existing technology. It may be that it is practical to","The U.S. Postal Service Response to the Threat of Bioterrorism Through the Mail Publication Date: February 2002 Publisher(s): Library of Congress. Congressional Research Service The deliberate mailing of Bacillus anthracis spores through the U.S. Postal Service (USPS) has caused five deaths, twenty-two cases of anthrax, and massive disruptions to Congress and the USPS. Both the public and private sector are examining an array of methods to limit the risk of future attacks. The array of potential solutions include improving mail handling procedures, changing the USPS anonymous mailing policy, installing bio/chem agent detectors, and sterilizing the mail. For the USPS these decisions are complicated by its precarious financial state. Some proposed solutions may require an increase in postage rates and/or decreased levels of service. Each of these may further depress postal revenues and threaten the continued existence of the USPS as an independent, self-supporting entity. Policymakers will need to decide if the USPS must ensure the safety of mail recipients. At this point it is not clear if this is practical or even possible with existing technology. It may be that it is practical to",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00036.parquet:53971,shard_00131.parquet:6086,0.9999999403953552,414,414,"Search The Library's Lexicon Master and supreme lord; it is synonymous with monarch, but as it is usually employed, it signifies a tyrant. In some states, despot is the title given to the sovereign, as king is given in others. That abuse of government, where the sovereign power is not divided, but united in the hands of a single man, whatever may be his official title. It is not, properly, a form of government.","Search The Library's Lexicon Master and supreme lord; it is synonymous with monarch, but as it is usually employed, it signifies a tyrant. In some states, despot is the title given to the sovereign, as king is given in others. That abuse of government, where the sovereign power is not divided, but united in the hands of a single man, whatever may be his official title. It is not, properly, a form of government.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00169.parquet:43535,shard_00018.parquet:1017,0.9999999403953552,14144,14144,"It began with a few small mistakes. Around 12:15, on the afternoon of August 14, 2003, a software program that helps monitor how well the electric grid is working in the American Midwest shut itself down after after it started getting incorrect input data. The problem was quickly fixed. But nobody turned the program back on again. A little over an hour later, one of the six coal-fired generators at the Eastlake Power Plant in Ohio shut down. An hour after that, the alarm and monitoring system in the control room of one of the nation’s largest electric conglomerates failed. It, too, was left turned off. Those three unrelated things—two faulty monitoring programs and one generator outage—weren’t catastrophic, in and of themselves. But they would eventually help create one of the most widespread blackouts in history. By 4:15 pm, 256 power plants were offline and 55 million people in eight states and Canada were in the dark. The Northeast Blackout of 2003 ended up costing us between $4 billion and $10 billion. That’s “billion”, with a “B”. But this is about more than mere bad luck. The real causes of the 2003 blackout were fixable problems, and the good news is that, since then, we’ve","It began with a few small mistakes. Around 12:15, on the afternoon of August 14, 2003, a software program that helps monitor how well the electric grid is working in the American Midwest shut itself down after after it started getting incorrect input data. The problem was quickly fixed. But nobody turned the program back on again. A little over an hour later, one of the six coal-fired generators at the Eastlake Power Plant in Ohio shut down. An hour after that, the alarm and monitoring system in the control room of one of the nation’s largest electric conglomerates failed. It, too, was left turned off. Those three unrelated things—two faulty monitoring programs and one generator outage—weren’t catastrophic, in and of themselves. But they would eventually help create one of the most widespread blackouts in history. By 4:15 pm, 256 power plants were offline and 55 million people in eight states and Canada were in the dark. The Northeast Blackout of 2003 ended up costing us between $4 billion and $10 billion. That’s “billion”, with a “B”. But this is about more than mere bad luck. The real causes of the 2003 blackout were fixable problems, and the good news is that, since then, we’ve",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00135.parquet:4896,shard_00148.parquet:7037,1.0000003576278687,1297,1297,"READ THE PAPER HERE The aim of this paper is to examine the contribution that human rights can make in terms of securing lasting peace in post-conflict societies. In particular, it aims to assess how human rights can deter civil unrest through the creation of a wide range of socio-economic opportunities, as well as a sense of belonging to the nation itself. This is achieved through an assessment of the elements needed to build a nation, and the ways in which specific human rights can contribute to a process of nation-building. The conclusion reached is that it is important for all sectors of society – and, in particular, minority groups – to be able to feel a connection to the newly rebuilt nation. In the absence of such a sense of belonging, it is inevitable that civil unrest will return. Whilst the introduction of human rights can cause controversy, the paper demonstrates that such does not always have to be the case: human rights can be introduced in a culturally-specific manner, thereby averting the common concern that human rights are simply a means of the West imposing its views on the rest of the world. Title: The role of human rights in peace-building Lead authors: Salma Yu","READ THE PAPER HERE The aim of this paper is to examine the contribution that human rights can make in terms of securing lasting peace in post-conflict societies. In particular, it aims to assess how human rights can deter civil unrest through the creation of a wide range of socio-economic opportunities, as well as a sense of belonging to the nation itself. This is achieved through an assessment of the elements needed to build a nation, and the ways in which specific human rights can contribute to a process of nation-building. The conclusion reached is that it is important for all sectors of society – and, in particular, minority groups – to be able to feel a connection to the newly rebuilt nation. In the absence of such a sense of belonging, it is inevitable that civil unrest will return. Whilst the introduction of human rights can cause controversy, the paper demonstrates that such does not always have to be the case: human rights can be introduced in a culturally-specific manner, thereby averting the common concern that human rights are simply a means of the West imposing its views on the rest of the world. Title: The role of human rights in peace-building Lead authors: Salma Yu",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
