label,removed_doc_id,root_doc_id,similarity_score,removed_char_len,root_char_len,removed_preview,root_preview,allowed_labels
,shard_00126.parquet:44785,shard_00010.parquet:19400,0.9701700210571289,2101,2432,"Comparison of Immune Response to Booster Vaccines in Blood Transplant Patients and Healthy Volunteers This study will compare the immune system response to booster vaccines for tetanus/diphtheria and hepatitis B in healthy volunteers with that of patients who have had a blood transplant. (A blood transplant is an infusion of donated stem cells-i.e., cells that mature into white blood cells, red blood cells and platelets). The study will also look at how age of the blood cell donor and recipient, the type of blood transplant, the amount of certain types of white cells in donor blood, and other variables may influence the vaccine response among the transplant patients. This study includes normal volunteers and patients who have had a blood transplant. Healthy volunteers between the ages of 18 and 60 who have previously been vaccinated with the hepatitis B or tetanus/diphtheria vaccine and have not had hepatitis B may be eligible for this study. Patients enrolled in a blood cell transplant study at NIH who are between 5 and 60 years old, have been vaccinated against tetanus/diphtheria, and have not had hepatitis B may be eligible. Candidates will be screened with a medical history and","Comparison of Immune Response to Booster Vaccines in Blood Transplant Patients and Healthy Volunteers This study will compare the immune system response to booster vaccines for tetanus/diphtheria and hepatitis B in healthy volunteers with that of patients who have had a blood transplant. (A blood transplant is an infusion of donated stem cells-i.e., cells that mature into white blood cells, red blood cells and platelets). The study will also look at how age of the blood cell donor and recipient, the type of blood transplant, the amount of certain types of white cells in donor blood, and other variables may influence the vaccine response among the transplant patients. This study includes normal volunteers and patients who have had a blood transplant. Healthy volunteers between the ages of 18 and 60 who have previously been vaccinated with the hepatitis B or tetanus/diphtheria vaccine and have not had hepatitis B may be eligible for this study. Patients enrolled in a blood cell transplant study at NIH who are between 5 and 60 years old, have been vaccinated against tetanus/diphtheria, and have not had hepatitis B may be eligible. Candidates will be screened with a medical history and",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00075.parquet:12742,shard_00049.parquet:2054,0.9999997615814209,3607,3607,"If your ancestors lived in France 150 years ago, their lives have inevitably been impacted by the Franco-Prussian war of 1870-71. It was a short war – it lasted less than a year – but it had many consequences in France and Germany. Military mobilization in 1870 The war started 150 years ago, on the 19th of July 1870. All the young men who were doing their military service at the time were mobilized. The fighting started only a few days later in the North-Eastern part of France: mostly in Alsace and Lorraine. After a few weeks of war, the French government mobilized additional soldiers: all the men under 35 who had already completed their military service and the single men under 40 who were in the National Guard. However, most of the fighting ended up in French defeats. The most famous is the defeat of Sedan, resulting in the surrender, capture and abdication of the French Emperor Napoleon III. This event resulted in the creation of the Third Republic of France. Civilian life during the war However, the war wasn’t over. The fighting went on, and approached Paris. The Siege of Paris started on the 19th of September 1870. At the same time, the fighting continued in many regions, and","If your ancestors lived in France 150 years ago, their lives have inevitably been impacted by the Franco-Prussian war of 1870-71. It was a short war – it lasted less than a year – but it had many consequences in France and Germany. Military mobilization in 1870 The war started 150 years ago, on the 19th of July 1870. All the young men who were doing their military service at the time were mobilized. The fighting started only a few days later in the North-Eastern part of France: mostly in Alsace and Lorraine. After a few weeks of war, the French government mobilized additional soldiers: all the men under 35 who had already completed their military service and the single men under 40 who were in the National Guard. However, most of the fighting ended up in French defeats. The most famous is the defeat of Sedan, resulting in the surrender, capture and abdication of the French Emperor Napoleon III. This event resulted in the creation of the Third Republic of France. Civilian life during the war However, the war wasn’t over. The fighting went on, and approached Paris. The Siege of Paris started on the 19th of September 1870. At the same time, the fighting continued in many regions, and",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00058.parquet:36661,shard_00101.parquet:12831,1.0,1490,1490,"Get advice and guidance on flooding in Barnsley. Floods can happen anywhere at any time, caused by rising ground water levels, burst water drains or hillside run-off from sudden rain storms. This means that even if you live miles away from a river, there is still a chance flooding could affect you. You can download our leaflet which gives you useful information on how to prepare for and clean up after a flood. If you live in the Barnsley area, the most common sources of flooding that may affect you are from: - Surface water If you own a riverside property and/or have a watercourse running through your land, you have a responsibility for the maintenance of embankments and making sure the passage of water moves freely through that land. This is known as Riparian Ownership. An important part of the flood resilience work we do is community engagement and we continue to work with all communities in our borough that are at the highest risk of flooding. Following the devastating floods in 2007, we held a flood fair which included an exhibition by manufacturers of flood defence equipment, this gave residents the chance to see all flood defences available to them first hand. You can find th","Get advice and guidance on flooding in Barnsley. Floods can happen anywhere at any time, caused by rising ground water levels, burst water drains or hillside run-off from sudden rain storms. This means that even if you live miles away from a river, there is still a chance flooding could affect you. You can download our leaflet which gives you useful information on how to prepare for and clean up after a flood. If you live in the Barnsley area, the most common sources of flooding that may affect you are from: - Surface water If you own a riverside property and/or have a watercourse running through your land, you have a responsibility for the maintenance of embankments and making sure the passage of water moves freely through that land. This is known as Riparian Ownership. An important part of the flood resilience work we do is community engagement and we continue to work with all communities in our borough that are at the highest risk of flooding. Following the devastating floods in 2007, we held a flood fair which included an exhibition by manufacturers of flood defence equipment, this gave residents the chance to see all flood defences available to them first hand. You can find th",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00134.parquet:44332,shard_00000.parquet:409,0.9993624091148376,7260,7239,"A publication of the Archaeological Institute of America The Clovis Orthodoxy Monte Verde's great importance is that, granted the site is valid, it breaks the Clovis barrier, that is it is earlier than the widespread Clovis culture which has been accepted for nearly 50 years to be the earliest in the Americas. This belief in the Clovis-first model for the colonization of the New World had become so entrenched that many scholars felt that it stifled debate about the subject and that its proponents were self-appointed defenders of the faith. The rise of the Clovis Orthodoxy goes back to the first decades of this century. Throughout the 1890s William Henry Holmes of the Bureau of American Ethnology and Thomas Chamberlin of United States Geological Survey challenged many dubious claims for Pleistocene (Ice Age) archaeological finds in the New World, a role continued into the 1920s by physical anthropologist Ales Hrdlicka of the Smithsonian Institution. In 1926 Jesse Figgins of the Colorado Museum of Natural History sent a crew to collect a skeleton of an extinct bison from a fossil bed near Folsom, New Mexico. Figgin's crew found a stone point at the site but moved it before an archaeo","A publication of the Archaeological Institute of America The Clovis Orthodoxy Monte Verde's great importance is that, granted the site is valid, it breaks the Clovis barrier, that is it is earlier than the widespread Clovis culture which has been accepted for nearly 50 years to be the earliest in the Americas. This belief in the Clovis-first model for the colonization of the New World had become so entrenched that many scholars felt that it stifled debate about the subject and that its proponents were self-appointed defenders of the faith. The rise of the Clovis Orthodoxy goes back to the first decades of this century. Throughout the 1890s William Henry Holmes of the Bureau of American Ethnology and Thomas Chamberlin of United States Geological Survey challenged many dubious claims for Pleistocene (Ice Age) archaeological finds in the New World, a role continued into the 1920s by physical anthropologist Ales Hrdlicka of the Smithsonian Institution. In 1926 Jesse Figgins of the Colorado Museum of Natural History sent a crew to collect a skeleton of an extinct bison from a fossil bed near Folsom, New Mexico. Figgin's crew found a stone point at the site but moved it before an archaeo",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00031.parquet:36380,shard_00100.parquet:1203,0.9999995827674866,2360,2360,"People think it’s normal, but flushing every things down the toilet isn’t good for your toilet – pipes and sewer system. Many things flushed down the toilet can harm the pipes and cause sewer system problems. When non flush-able items go down the toilet, they may disappear from toilet. But certainly end up somewhere with serious damage, so it’s better to prevent toilet issues by not flushing certain items. 1- Bathroom wipes and paper towels: Bathroom wipes and paper towels are made to collect water and messes. The materials used to make tissues, paper towels and bathroom wipes do not dissolve easily in water. And if you flush them down to toilet, they can lead to clog in sewer pipes or clog to your toilet. 2- Oil, Fats and Grease: We usually think it’s safe to flush down the food fats in toilet but it’s not at all. When grease – oil and fats are hot they go down as a liquid form, but as they cool down they start building up on sides of pipe. That can cause severe blockage in your sewer system. keep grease, oil and fat in a plastic bag and throw it away in the trash. 3- Medications or Drugs: We often flushing medicines or drugs to keep them out of the wrong hands, but its very dange","People think it’s normal, but flushing every things down the toilet isn’t good for your toilet – pipes and sewer system. Many things flushed down the toilet can harm the pipes and cause sewer system problems. When non flush-able items go down the toilet, they may disappear from toilet. But certainly end up somewhere with serious damage, so it’s better to prevent toilet issues by not flushing certain items. 1- Bathroom wipes and paper towels: Bathroom wipes and paper towels are made to collect water and messes. The materials used to make tissues, paper towels and bathroom wipes do not dissolve easily in water. And if you flush them down to toilet, they can lead to clog in sewer pipes or clog to your toilet. 2- Oil, Fats and Grease: We usually think it’s safe to flush down the food fats in toilet but it’s not at all. When grease – oil and fats are hot they go down as a liquid form, but as they cool down they start building up on sides of pipe. That can cause severe blockage in your sewer system. keep grease, oil and fat in a plastic bag and throw it away in the trash. 3- Medications or Drugs: We often flushing medicines or drugs to keep them out of the wrong hands, but its very dange",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00081.parquet:13777,shard_00056.parquet:36370,0.9601218700408936,2828,3227,"Quality light is a very important facet of our everyday life and is frequently taken for granted. It has the power to handle the degree and quality of lighting in a particular area for particular scenarios or tasks. Controlling room light optimally not just enriches the experience but in addition, it can help to conserve energy by employing mild when and where it’s needed most. Which are dimmers and how can they help? Dimmers are devices used to reduce the brightness sources. Most programs comprise only on/off switch, rather than a dimmer. This means that no matter it being night or day, the bulbs have been emitting the exact same amount of light. Conventional switches are among the few appliances which just have two configurations – off and on. With the support of dimming, users may control the number of brightness their fittings emit to match certain activities, moods, or ambiance. This not only enhances the consumer experience but also saves energy from the procedure. Looking at daytime harvesting Using blinds in combination with dimmers, lighting management systems can make the ideal balance between light resources to conserve electricity and make a pleasant atmosphere. Dimmers","Quality lighting is a vital aspect of our daily life and is often taken for granted. It has the ability to manage the level and quality of light in a given space for specific situations or tasks. Controlling room lighting optimally not only enhances the experience but it also helps to save energy by using light when and where it is needed most. Additionally, they also increase the longevity of bulbs. What are dimmers and how do they help? Dimmers are devices used to lower the brightness light sources. By changing the voltage waveform applied to the lamp / bulb, it is possible to lower the intensity of the light output. Most systems feature simple on / off switch, instead of a dimmer. This means that regardless of it being day or night, the bulbs are emitting the same amount of light. Conventional switches are one of the few appliances that only have two settings – on and off. With the help of dimming, users can control the quantity of brightness their fixtures emit to fit specific tasks, moods, or ambience. This not only improves the user experience but also saves wasted energy in the process. Looking at daylight harvesting Apart from managing electric lighting, regulating the amou",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00133.parquet:50217,shard_00096.parquet:5839,0.9999998211860657,2100,2100,"Providing world leadership, expertise and international cooperation in weather, climate, hydrology and water resources and related environmental issues Climate is the average weather conditions of an area of a long period of time. Climates fluctuate all the time – over seasons and years. Winters change to spring. Some summers are warmer than others. The average climate is determined from a calcuation of the conditions over a 30-year period. These averages create a baseline for comparing the current weather and climate. It helps us answer questions like, “Are we having a hotter month or year than average?” Climate changes all the time. But scientists believe our planet is warming at a faster rate than any time before. These rapid changes are largely being caused by greenhouse gas emissions into the atmosphere. Water – we can only last a few days without it. We drink it, we clean with it, and we play in it. We use it for irrigating crops and also for generating electricity. In fact, water is the most important substance on Earth. It sustains life. While humans can survive for several weeks without food, we can only last a few days without water (3 to 5 days depending on the environme","Providing world leadership, expertise and international cooperation in weather, climate, hydrology and water resources and related environmental issues Climate is the average weather conditions of an area of a long period of time. Climates fluctuate all the time – over seasons and years. Winters change to spring. Some summers are warmer than others. The average climate is determined from a calcuation of the conditions over a 30-year period. These averages create a baseline for comparing the current weather and climate. It helps us answer questions like, “Are we having a hotter month or year than average?” Climate changes all the time. But scientists believe our planet is warming at a faster rate than any time before. These rapid changes are largely being caused by greenhouse gas emissions into the atmosphere. Water – we can only last a few days without it. We drink it, we clean with it, and we play in it. We use it for irrigating crops and also for generating electricity. In fact, water is the most important substance on Earth. It sustains life. While humans can survive for several weeks without food, we can only last a few days without water (3 to 5 days depending on the environme",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00141.parquet:8111,shard_00136.parquet:18236,1.0000001192092896,1115,1115,"I am having a hard time understanding this concept... I understand Rectilinear motion consists of a line and Angular Motion is of a Angle. But I cant seem to understand how to use this for problem solving. I have two examples here that I will give and I have the answers but I cant seem to figure out how to solve them. 1. An automatic pipewelder can weld 40in/min. How long does it take to complete one pass around a pipe 4ft in diameter. *ok first thing i do is convert the 4ft into 48 inches to make it all one unit. Then I simply divide 48inches into 40in/min and its simply 1.2min, The book has 3.77min as the answer so I am assuming I have to use the angular of the pipe but man im stuck on that. 2. By means of a stroboscope, the speed of a puller 200mm in diameter is found to be 1600 rpm. Determine the speed of the belt passing over this pulley.. Ok the answer is 16.7m/s. I have no idea how to seriously solve this....not even a start really. I am assuming the equations s=r*angle v=rw alpha=rbeta are the questions I need, but man I cant seem to get any of this stuff. I need a breakdown of this please.","I am having a hard time understanding this concept... I understand Rectilinear motion consists of a line and Angular Motion is of a Angle. But I cant seem to understand how to use this for problem solving. I have two examples here that I will give and I have the answers but I cant seem to figure out how to solve them. 1. An automatic pipewelder can weld 40in/min. How long does it take to complete one pass around a pipe 4ft in diameter. *ok first thing i do is convert the 4ft into 48 inches to make it all one unit. Then I simply divide 48inches into 40in/min and its simply 1.2min, The book has 3.77min as the answer so I am assuming I have to use the angular of the pipe but man im stuck on that. 2. By means of a stroboscope, the speed of a puller 200mm in diameter is found to be 1600 rpm. Determine the speed of the belt passing over this pulley.. Ok the answer is 16.7m/s. I have no idea how to seriously solve this....not even a start really. I am assuming the equations s=r*angle v=rw alpha=rbeta are the questions I need, but man I cant seem to get any of this stuff. I need a breakdown of this please.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00144.parquet:23581,shard_00130.parquet:20921,0.9999414682388306,5785,5785,"Take some time to let this map load, and be sure to check out all its features. This week's topic is a rather difficult one, so take some time and explore all that it has to offer. View Larger Map (Map relating the proximity of farmers markets to the types of crops harvested in each region. NOTE: Click Legend in the top right corner and give the map a moment to load) What is GIS?! Geographic Information Systems, or GIS, are systems that store, analyze, and graphically present geographic data, called spatial data. Map presentations (like the one featured above) are created by adding layers of data onto a base map. In the example above, I started with a map of the US, and then I added a shapefile containing a map of all the counties of KY. Next, I added a layer containing all of the farmers markets in the US and a final layer that shows the diversity of crops harvested per county in the US. This simple map shows the relationship between the density of farmers markets and the agricultural productivity of KY counties. Maps like this one can be analyzed to better understand that relationship, and information like this may be important to farmers looking to corner new markets. In fact, G","Take some time to let this map load, and be sure to check out all its features. This week's topic is a rather difficult one, so take some time and explore all that it has to offer. View Larger Map (Map relating the proximity of farmers markets to the types of crops harvested in each region. NOTE: Click Legend in the top right corner and give the map a moment to load) What is GIS?! Geographic Information Systems, or GIS, are systems that store, analyze, and graphically present geographic data, called spatial data. Map presentations (like the one featured above) are created by adding layers of data onto a base map. In the example above, I started with a map of the US, and then I added a shapefile containing a map of all the counties of KY. Next, I added a layer containing all of the farmers markets in the US and a final layer that shows the diversity of crops harvested per county in the US. This simple map shows the relationship between the density of farmers markets and the agricultural productivity of KY counties. Maps like this one can be analyzed to better understand that relationship, and information like this may be important to farmers looking to corner new markets. In fact, G",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00103.parquet:19686,shard_00019.parquet:47144,0.9204432368278503,1319,1057,"NIH Recommends Early Peanut Introduction for High-Risk Infants Babies at high risk for developing peanut allergies should be introduced to peanut-containing foods in a controlled way as early as 4 to 6 months of age, according to new guidelines from an expert panel sponsored by the National Institute of Allergy and Infectious Disease (NIAID). Early peanut introduction was shown to dramatically reduce the risk for allergic sensitization in high-risk infants in the landmark LEAP trial. The new guidelines are largely based on findings from the 2015 study, which showed early introduction of peanut protein to be associated with an 81% reduction in peanut allergy among high-risk children. Infants with severe eczema, egg allergy, or both are considered to have a high risk for peanut and other food allergies. The revised guidelines recommend that parents or caregivers introduce peanut-containing foods as early as 4-6 months to high-risk babies who have already started solid foods, after evaluation by the baby’s healthcare provider or a specialist. The expert panel recommended that evaluation with peanut-specific IgE measurement, skin prick testing, or both be “strongly considered before th","Hope for avoiding peanut allergies! – New guidelines released Thursday by the National Institutes of Allergy and Infectious Diseases recommend peanut-containing foods be introduced as early as 4 to 6 months of life. The new recommendation is based on three recent studies examining the best time to introduce peanut-containing foods to prevent peanut allergy. The most convincing of these studies was the Learning Early About Peanut (LEAP) trial from England. In it, infants with moderate-to-severe eczema (a type of skin rash) and/or egg allergy were randomly introduced to peanut-containing foods between 4 to 11 months, or told to deliberately avoid peanut-containing foods until age 5. Those who ate peanut-containing foods in the first year of life had an 80 percent lower risk of developing peanut allergy. This study showed early peanut introduction is very safe (most reactions that occurred were mild) and there were no negative effects on growth. Children fed peanut-containing foods early breast-fed as long as those who had delayed introduction.",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00104.parquet:19922,shard_00168.parquet:27379,0.902470588684082,2230,3031,"A storm is brewing half a billion miles away and in a rare event, astronomers get to watch it closely. ""Red Spot Jr."" as it is being called, formed after three white oval-shaped storms-two of which were at least 90 years old-merged between 1998 and 2000. A similar merger took place centuries ago and formed the bigger and legendary Great Red Spot, a storm twice as big as Earth and almost 300 years old. Close inspections of Red Spot Jr., in Hubble images released today, reveal that similar to the Great Red Spot, the more recently developed storm rises above the top of the main cloud deck on Jupiter. Solar System Portraits Solar System Portraits Little is known about how storms form on the giant planet. They are often described as behaving similar to hurricanes on Earth. Some astronomers believe that the spots dredge up material deep below Jupiter's clouds and lift it to where the Sun's ultraviolet light chemically alters it to give it a red hue. The latest images could provide evidence that Jupiter is in the midst of a global change that can modify temperatures by as much as 10 degrees Fahrenheit on different parts of the globe. The study was led jointly by Imke de Pater and Philip M","Jupiter’s junior red spot. Image credit: NASA/ESA. Click to enlarge The Hubble Space Telescope has snapped a picture of “Red Spot Jr.”, the newly forming storm on Jupiter. This new spot is half the size of Jupiter’s Great Red Spot, and formed after three white storms merged together. But when viewed in near-infrared wavelengths, the spot is as prominent as the Great Red Spot, so this is a big storm too. Scientists think that Jupiter might be in the midst of a global climate change, warming up a few degrees in some latitudes. NASA’s Hubble Space Telescope is giving astronomers their most detailed view yet of a second red spot emerging on Jupiter. For the first time in history, astronomers have witnessed the birth of a new red spot on the giant planet, which is located half a billion miles away. The storm is roughly one-half the diameter of its bigger and legendary cousin, the Great Red Spot. Researchers suggest that the new spot may be related to a possible major climate change in Jupiter’s atmosphere. Dubbed by some astronomers as “Red Spot Jr.,” the new spot has been followed by amateur and professional astronomers for the past few months. But Hubble’s new images provide a level o",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00076.parquet:25887,shard_00151.parquet:21781,0.9999997615814209,1402,1402,"Our initial focus is on Dravet Syndrome (DS), a catastrophic childhood epilepsy. As a group catastrophic childhood epilepsies are characterized by debilitating developmental or cognitive co-morbidities, and seizures in these children are poorly controlled by available antiepileptic drugs (AEDs). - Most DS patients carry de novo mutations in SCN1A that result in haploinsufficiency for the voltage-gated sodium channel (VGSC) α subunit Na v 1.1. - DS appears during the first year of life, often beginning around six months of age with frequent febrile seizures (fever-related seizures). - Epilepsy in these patients is characterized by unilateral clonic or tonic-clonic seizures that progress to status epilepticus. - Children with DS typically experience a lagged development of language and motor skills, hyperactivity and sleep difficulties, chronic infection, growth and balance issues, and difficulty relating to others. - Children with DS are at a heightened risk of sudden unexpected death in epilepsy (SUDEP). - The effects of this disorder do not diminish over time. - Children diagnosed with DS require fully committed caretakers with tremendous patience and the ability to monitor them c","Our initial focus is on Dravet Syndrome (DS), a catastrophic childhood epilepsy. As a group catastrophic childhood epilepsies are characterized by debilitating developmental or cognitive co-morbidities, and seizures in these children are poorly controlled by available antiepileptic drugs (AEDs). - Most DS patients carry de novo mutations in SCN1A that result in haploinsufficiency for the voltage-gated sodium channel (VGSC) α subunit Na v 1.1. - DS appears during the first year of life, often beginning around six months of age with frequent febrile seizures (fever-related seizures). - Epilepsy in these patients is characterized by unilateral clonic or tonic-clonic seizures that progress to status epilepticus. - Children with DS typically experience a lagged development of language and motor skills, hyperactivity and sleep difficulties, chronic infection, growth and balance issues, and difficulty relating to others. - Children with DS are at a heightened risk of sudden unexpected death in epilepsy (SUDEP). - The effects of this disorder do not diminish over time. - Children diagnosed with DS require fully committed caretakers with tremendous patience and the ability to monitor them c",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00138.parquet:21136,shard_00147.parquet:6471,0.9277673959732056,3949,3298,"FDA expands approval of Gilenya to treat multiple sclerosis in pediatric patients First drug approved to treat MS in ages 10 and older The U.S. Food and Drug Administration today approved Gilenya (fingolimod) to treat relapsing multiple sclerosis (MS) in children and adolescents age 10 years and older. This is the first FDA approval of a drug to treat MS in pediatric patients. “For the first time, we have an FDA-approved treatment specifically for children and adolescents with multiple sclerosis,” said Billy Dunn, M.D., director of the Division of Neurology Products in the FDA’s Center for Drug Evaluation and Research. “Multiple sclerosis can have a profound impact on a child’s life. This approval represents an important and needed advance in the care of pediatric patients with multiple sclerosis.” Gilenya was first approved by the FDA in 2010 to treat adults with relapsing MS. MS is a chronic, inflammatory, autoimmune disease of the central nervous system that disrupts communication between the brain and other parts of the body. It is among the most common causes of neurological disability in young adults and occurs more frequently in women than men. For most people with MS, episo","Multiple Sclerosis Therapy for Pediatric Patients Approved by FDA Officials with the FDA have approved fingolimod (Gilenya, Novartis) for the treatment of relapsing multiple sclerosis in pediatric patients aged 10 years and older, making it the first FDA-approved drug to treat MS in this population. Officials with the FDA have approved fingolimod (Gilenya, Novartis) for the treatment of relapsing multiple sclerosis (MS) in pediatric patients aged 10 years and older, making it the first FDA-approved drug to treat MS in this population, according to a press release. Fingolimod was initially approved by the FDA in 2010 to treat adults with relapsing MS. It has previously been granted priority review and breakthrough therapy designation for its newest indication. According to the FDA, 2% to 5% of patients with MS experience symptoms before the age of 18 and estimates suggest that 8000 to 10,000 children and adolescents in the United States have MS. For most patients with MS, episodes of symptoms including worsening function are initially followed up with periods of remission, but over time patients may experience progressive decline in function and increased disability. The approval is",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00051.parquet:25811,shard_00128.parquet:12922,0.9582130908966064,66301,77736,"voir la définition de Wikipedia ||This article may contain original research. (October 2010)| The Bretton Woods system of monetary management established the rules for commercial and financial relations among the world's major industrial states in the mid-20th century. The Bretton Woods system was the first example of a fully negotiated monetary order intended to govern monetary relations among independent nation-states. Preparing to rebuild the international economic system as World War II was still raging, 730 delegates from all 44 Allied nations gathered at the Mount Washington Hotel in Bretton Woods, New Hampshire, United States, for the United Nations Monetary and Financial Conference. The delegates deliberated upon and signed the Bretton Woods Agreements during the first three weeks of July 1944. Setting up a system of rules, institutions, and procedures to regulate the international monetary system, the planners at Bretton Woods established the International Monetary Fund (IMF) and the International Bank for Reconstruction and Development (IBRD), which today is part of the World Bank Group. These organizations became operational in 1945 after a sufficient number of countries","Bretton Woods system |This article needs additional citations for verification. (October 2010)| The Bretton Woods system of monetary management established the rules for commercial and financial relations among the world's major industrial states in the mid-20th century. The Bretton Woods system was the first example of a fully negotiated monetary order intended to govern monetary relations among independent nation-states. Preparing to rebuild the international economic system while World War II was still raging, 730 delegates from all 44 Allied nations gathered at the Mount Washington Hotel in Bretton Woods, New Hampshire, United States, for the United Nations Monetary and Financial Conference, also known as the Bretton Woods Conference. The delegates deliberated during 1–22 July 1944, and signed the Agreement on its final day. Setting up a system of rules, institutions, and procedures to regulate the international monetary system, the planners at Bretton Woods established the International Monetary Fund (IMF) and the International Bank for Reconstruction and Development (IBRD), which today is part of the World Bank Group. These organizations became operational in 1945 after a suf",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00018.parquet:7480,shard_00032.parquet:53210,0.9999995827674866,1450,1450,"First dibs, or sometimes just dibs, is a phrase used when a person wants to declare ownership or express interest in something. By calling first dibs, or by being offered first dibs, the person gains an advantage over other people. He effectively gets the right of first refusal. A person who gets a first dibs privilege may be given the opportunity to choose first among several different options – or he can also decide to pass on the opportunity. The enviable situation that a first dibs opportunity gives is the privilege to actually accept or deny ownership of something without having to worry about any competition. The exact origins of the phrase “first dibs” is not immediately known. There are some people who claim that it could refer to a very old children’s game that has parallelisms to jacks and uses special counters that are called dibstones. These dibstones are divided among all of the players, with some players getting more than others based on the rules of the game. The supposition is that children may have shortened the name “dibstones” to “dibs” to make it easier to say. The exact phrase “first dibs” first appeared in its fully formed form in American literature produced","First dibs, or sometimes just dibs, is a phrase used when a person wants to declare ownership or express interest in something. By calling first dibs, or by being offered first dibs, the person gains an advantage over other people. He effectively gets the right of first refusal. A person who gets a first dibs privilege may be given the opportunity to choose first among several different options – or he can also decide to pass on the opportunity. The enviable situation that a first dibs opportunity gives is the privilege to actually accept or deny ownership of something without having to worry about any competition. The exact origins of the phrase “first dibs” is not immediately known. There are some people who claim that it could refer to a very old children’s game that has parallelisms to jacks and uses special counters that are called dibstones. These dibstones are divided among all of the players, with some players getting more than others based on the rules of the game. The supposition is that children may have shortened the name “dibstones” to “dibs” to make it easier to say. The exact phrase “first dibs” first appeared in its fully formed form in American literature produced",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00062.parquet:3923,shard_00065.parquet:28465,0.9733489155769348,1862,1877,"Structural and functional neuroimaging in human prion diseases Date: May 27, 2011Nuclear Medicine [SP] Neurology [SP] Prion diseases are neurodegenerative disorders resulting from the accumulation of a misfolded isoform of the cellular prion protein (PrPc). They can occur as acquired, sporadic or hereditary forms. Although prion diseases show a wide range of phenotypic variations, pathological features and clinical evolution, they are all characterised by a common unfavourable course and a fatal outcome. Some variants, such as kuru, have practically disappeared, while others, for example the variant Creutzfeldt-Jakob (vCJD) or those attributable to iatrogenic causes, are still in force and pose a challenge to current medicine. There are no definitive pre-mortem diagnostic tests, except for vCJD, where a tonsil biopsy detects 100% of the cases.For this reason, diagnostic criteria dependent on statistical probability have had to be created. These require complementary examinations, such as an electroencephalogram (EEG) or the detection of 14-3-3 protein in cerebrospinal fluid (CSF). Only the pulvinar sign in magnetic resonance imaging (MRI) has been included as a vCJD diagnostic crit","Structural and functional neuroimaging in human prion diseases Data: 27/Mai/2011Medicina Nuclear [ES] Neurologia [ES] Prion diseases are neurodegenerative disorders resulting from the accumulation of a misfolded isoform of the cellular prion protein (PrPc). They can occur as acquired, sporadic or hereditary forms. Although prion diseases show a wide range of phenotypic variations, pathological features and clinical evolution, they are all characterised by a common unfavourable course and a fatal outcome. Some variants, such as kuru, have practically disappeared, while others, for example the variant Creutzfeldt-Jakob (vCJD) or those attributable to iatrogenic causes, are still in force and pose a challenge to current medicine. There are no definitive pre-mortem diagnostic tests, except for vCJD, where a tonsil biopsy detects 100% of the cases.For this reason, diagnostic criteria dependent on statistical probability have had to be created. These require complementary examinations, such as an electroencephalogram (EEG) or the detection of 14-3-3 protein in cerebrospinal fluid (CSF). Only the pulvinar sign in magnetic resonance imaging (MRI) has been included as a vCJD diagnostic crit",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
