label,removed_doc_id,root_doc_id,similarity_score,removed_char_len,root_char_len,removed_preview,root_preview,allowed_labels
,shard_00023.parquet:38380,shard_00007.parquet:4956,1.000000238418579,2182,2182,"ONE word Primary 6 pupil Alexis Neo, 11, has no problem spelling is ""embarrassed"" - because of the catchy phrase ""red red slap slap"" her teacher taught her. The 11-year-old, who initially could not spell it, explained that the mnemonic helps her remember how many ""r's"" and ""s's"" there are in the word. Across Singapore, teachers and pupils are preparing for the preliminary round of the RHB-The Straits Times National Spelling Championship, to be held next Saturday at ITE College Central. More than 1,000 pupils are expected to take part. Just one will eventually win $5,000 and bragging rights as the Republic's spelling star. Kenneth Poh, 11, and his friends from Mayflower Primary School have also been honing their spelling skills - since their first day of school. Teachers at Mayflower stress the importance of spelling beginning in Primary 1, using a special grid format that shows a word's spelling and definition, the context, and a visual describing it. Pupils are encouraged to read books, newspapers and encyclopaedias to improve their vocabulary. Those in the upper primary levels take the school's in-house spelling tests, and the top scorers get to represent the school in the nation","ONE word Primary 6 pupil Alexis Neo, 11, has no problem spelling is ""embarrassed"" - because of the catchy phrase ""red red slap slap"" her teacher taught her. The 11-year-old, who initially could not spell it, explained that the mnemonic helps her remember how many ""r's"" and ""s's"" there are in the word. Across Singapore, teachers and pupils are preparing for the preliminary round of the RHB-The Straits Times National Spelling Championship, to be held next Saturday at ITE College Central. More than 1,000 pupils are expected to take part. Just one will eventually win $5,000 and bragging rights as the Republic's spelling star. Kenneth Poh, 11, and his friends from Mayflower Primary School have also been honing their spelling skills - since their first day of school. Teachers at Mayflower stress the importance of spelling beginning in Primary 1, using a special grid format that shows a word's spelling and definition, the context, and a visual describing it. Pupils are encouraged to read books, newspapers and encyclopaedias to improve their vocabulary. Those in the upper primary levels take the school's in-house spelling tests, and the top scorers get to represent the school in the nation",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00124.parquet:13988,shard_00083.parquet:31359,1.000000238418579,2886,2886,"BACKGROUND AND EPIDEMIOLOGY What characteristics increase the risk for venous thromboembolism (VTE)? Are there ways to prevent VTE during pregnancy? Who are candidates for prophylaxis? What are the symptoms of VTE? How should a person with symptoms of VTE be evaluated? What is the treatment for VTE in pregnancy? A 36-y.o. G1P1 delivered 3 weeks ago via C-section. She calls the on call doctor to report worsening shortness of breath. She recently noticed that her left low leg is swollen, and she feels pain in the calf when she walks. VTE is a major contributor to maternal morbidity and mortality in the United States.1 The risk of VTE during pregnancy and the postpartum period is substantially increased compared to the nonpregnant state.2 Deep venous thrombosis (DVT) accounts for approximately three-quarters of thromboembolic events in pregnancy, with pulmonary embolism cases being the remainder. As there is limited high-quality data on which to base the evaluation, treatment, and prevention of VTE in the obstetric population, recommendations are often extrapolated from the nonobstetric literature. Physiologic changes in pregnancy, such as impaired venous return due to hormonal and st","BACKGROUND AND EPIDEMIOLOGY What characteristics increase the risk for venous thromboembolism (VTE)? Are there ways to prevent VTE during pregnancy? Who are candidates for prophylaxis? What are the symptoms of VTE? How should a person with symptoms of VTE be evaluated? What is the treatment for VTE in pregnancy? A 36-y.o. G1P1 delivered 3 weeks ago via C-section. She calls the on call doctor to report worsening shortness of breath. She recently noticed that her left low leg is swollen, and she feels pain in the calf when she walks. VTE is a major contributor to maternal morbidity and mortality in the United States.1 The risk of VTE during pregnancy and the postpartum period is substantially increased compared to the nonpregnant state.2 Deep venous thrombosis (DVT) accounts for approximately three-quarters of thromboembolic events in pregnancy, with pulmonary embolism cases being the remainder. As there is limited high-quality data on which to base the evaluation, treatment, and prevention of VTE in the obstetric population, recommendations are often extrapolated from the nonobstetric literature. Physiologic changes in pregnancy, such as impaired venous return due to hormonal and st",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00091.parquet:48150,shard_00153.parquet:46883,0.9388371109962463,2687,2649,"Up to 210,000 people in England and Wales will be killed prematurely by alcohol over the next 20 years, with a third of those preventable deaths caused by liver disease alone, health experts said yesterday. Other alcohol-related deaths will be caused by accidents, violence and suicide, or from chronic diseases such as high blood pressure, strokes, heart disease and cancer, the experts warned in a projection study in the Lancet medical journal. Yet Ian Gilmore, former president of the Royal College of Physicians and one of the lead authors of the work, said it was “entirely within the power of the UK government” to take steps to tackle Britain’s drink problem and “prevent the worst-case scenario of avoidable deaths.” The experts pointed to measures taken in the former Soviet Union in the 1980s, which they said saw alcohol consumption fall by a third in two years with a resulting 12 percent drop in the rate of alcohol-related deaths. The warning comes after British Prime Minister David Cameron promised last week to crack down on excessive drinking, calling it a “scandal” that costs the taxpayer-funded National Health System an estimated ￡2.7 billion (US$4.3 billion) a year. Alcohol a","Up to 210,000 people in England and Wales will be killed prematurely by alcohol over the next 20 years, with a third of those preventable deaths due to liver disease alone, health experts warned Monday. Other alcohol-related deaths will be due to accidents, violence and suicide, or from chronic diseases such as high blood pressure, strokes, heart disease and cancer, the experts warned in a projection study in the Lancet medical journal. Yet Ian Gilmore, former president of the Royal College of Physicians and one of the lead authors of the work, said it was “entirely within the power of the UK government” to take steps to tackle Britain’s drink problem and “prevent the worst-case scenario of avoidable deaths.” The experts pointed to measures taken in the former Soviet Union in the 1980s, which they said saw alcohol consumption fall by a third in two years with a resulting 12 percent drop in the rate of alcohol-related deaths. The warning comes after British Prime Minister David Cameron promised last week to crack down on excessive drinking, calling it a “scandal” that costs the taxpayer-funded National Health System an estimated 2.7 billion pounds ($4.3 billion) a year. Britain has",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00069.parquet:29150,shard_00127.parquet:28432,1.0,492,492,"Picture of the Day: Hollow Rock – Berdorf, Luxembourg From the Middle Ages until the 1800s this area was excavated for ‘mill stones’ for the numerous mills in the region. The activity left strange patterns on the rock and led to the creation of this man-made cave known as Hohllay. [source] Hohllay (“hollow rock”) is located in Berdorf, a commune and small town in eastern Luxembourg. The area is a popular destination for hikers and the cave measures about 360 square meters (3,875 sq. ft).","Picture of the Day: Hollow Rock – Berdorf, Luxembourg From the Middle Ages until the 1800s this area was excavated for ‘mill stones’ for the numerous mills in the region. The activity left strange patterns on the rock and led to the creation of this man-made cave known as Hohllay. [source] Hohllay (“hollow rock”) is located in Berdorf, a commune and small town in eastern Luxembourg. The area is a popular destination for hikers and the cave measures about 360 square meters (3,875 sq. ft).",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00052.parquet:29269,shard_00110.parquet:18966,0.9982785582542419,5305,5356,"For nearly a century historians have puzzled over the actions of John Chilembwe, one of the most controversial figures in Malawian history and Malawi’s national hero. The focus: the last days of his life and the uprising he led in January 1915. By all accounts, Chilembwe was not the type to start an uprising. He was educated by the Church of Scotland missionary school in what was then Nyassaland (Malawi). He later studied under and worked for Joseph Booth, a baptist from Australia, who was critical of the Presbyterian Church’s role in colonialism and believed in the unpopular idea (among whites) of “Africa for the Africans.” Booth’s daughter Emily wrote that Chilembwe… …had a greater desire to learn and write, and to gain the Truth of Christianity…He knew his own mind and was not easily to be turned from his purpose. But…he was so kind and true – so thoughtful and unselfish.” Independent African: John Chilembwe and the Origins, Setting, and Significance of the Nyasaland Native Uprising of 1915, G. Shepperson and Thomas Price (1958 ) Chilembwe accompanied Joseph Booth to the United States in 1897 where he attended the Virginia Theological College in Lynchburg. There Chilembwe explor","For nearly a century historians have puzzled over the actions of John Chilembwe, one of the most controversial figures in Malawian history and Malawi’s national hero. The focus: the last days of his life and the uprising he led in January 1915. By all accounts, Chilembwe was not the type to start an uprising. He was educated by the Church of Scotland missionary school in what was then Nyassaland (Malawi). He later studied under and worked for Joseph Booth, a baptist from Australia, who was critical of the Presbyterian Church’s role in colonialism and believed in the unpopular idea (among whites) of “Africa for the Africans.” Booth’s daughter Emily wrote that Chilembwe… …had a greater desire to learn and write, and to gain the Truth of Christianity…He knew his own mind and was not easily to be turned from his purpose. But…he was so kind and true – so thoughtful and unselfish.” Independent African: John Chilembwe and the Origins, Setting, and Significance of the Nyasaland Native Uprising of 1915, G. Shepperson and Thomas Price (1958 ) Chilembwe accompanied Joseph Booth to the United States in 1897 where he attended the Virginia Theological College in Lynchburg. There Chilembwe explor",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00140.parquet:19806,shard_00106.parquet:43900,0.9999997615814209,2630,2630,"A group of scientists have found hidden microbial activity in an arid region of South America, a place so similar to Mars that many believe that the Red Planet may host some form of hidden microbial life as well. The Atacama Desert is one of the driest places on planet Earth. It passes decades with little to no rainfall and is frequently exposed to dry winds. However, despite the extreme conditions, scientists from Washington State University were able to find active microbes under the desert's salty surface. Till date, it was thought that the microbes in the desert were long dead or were slowly dying. However, the group – led by planetary scientist Dirk Schulze-Makuch – found strains of bacteria, fungi and other microorganisms which very much were alive and had adapted to the harsh conditions, National Geographic reported. The microbes, which were found a few metres under the surface, have a unique 'trick'. They go into a dormant or inactive stage while bearing extreme UV radiation without water and come back to life as and when it rains. ""In the past, researchers have found dying organisms near the surface and remnants of DNA, but this is really the first time that anyone has bee","A group of scientists have found hidden microbial activity in an arid region of South America, a place so similar to Mars that many believe that the Red Planet may host some form of hidden microbial life as well. The Atacama Desert is one of the driest places on planet Earth. It passes decades with little to no rainfall and is frequently exposed to dry winds. However, despite the extreme conditions, scientists from Washington State University were able to find active microbes under the desert's salty surface. Till date, it was thought that the microbes in the desert were long dead or were slowly dying. However, the group – led by planetary scientist Dirk Schulze-Makuch – found strains of bacteria, fungi and other microorganisms which very much were alive and had adapted to the harsh conditions, National Geographic reported. The microbes, which were found a few metres under the surface, have a unique 'trick'. They go into a dormant or inactive stage while bearing extreme UV radiation without water and come back to life as and when it rains. ""In the past, researchers have found dying organisms near the surface and remnants of DNA, but this is really the first time that anyone has bee",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00068.parquet:17124,shard_00005.parquet:4745,0.9759896397590637,5019,5153,"Greater Blue Mountains World Heritage Area World Heritage Values protected The Australian Government recognises the importance of protecting the Greater Blue Mountains World Heritage Area (GBMWHA). The construction and operation of Western Sydney Airport will not have a significant direct or indirect impact on the World Heritage Values of the GBMWHA or result in listed attributes of the area being lost or damaged. The Department of the Environment and Energy routinely and proactively provides information to the UNESCO World Heritage Centre about developments that may affect the World Heritage values of a World Heritage property. The Australian Government nominated the Blue Mountains for World Heritage listing in 1998. The assessing body, the International Union for Conservation of Nature (IUCN), subsequently requested further information to support the nomination, including information on the airport, which had not been addressed in the nomination. The GBMWHA was ultimately inscribed on the World Heritage List in 2000, following more than two years of detailed consideration. The inscription acknowledged that an airport was planned at Badgerys Creek (see timeline below). In its eval","Greater Blue Mountains World Heritage Area World Heritage Values protected The Australian Government recognises the importance of protecting the Greater Blue Mountains World Heritage Area (GBMWHA). The construction and operation of Western Sydney International (Nancy-Bird Walton) Airport (WSI) will not have a significant direct or indirect impact on the World Heritage Values of the GBMWHA or result in listed attributes of the area being lost or damaged. The Department of the Climate Change, Energy, the Environment and Water routinely and proactively provides information to the UNESCO World Heritage Centre about developments that may affect the World Heritage values of a World Heritage property. The Australian Government nominated the Blue Mountains for World Heritage listing in 1998. The assessing body, the International Union for Conservation of Nature (IUCN), subsequently requested further information to support the nomination, including information on the airport, which had not been addressed in the nomination. The GBMWHA was ultimately inscribed on the World Heritage List in 2000, following more than two years of detailed consideration. The inscription acknowledged that an airp",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00163.parquet:23353,shard_00034.parquet:12427,0.9903759360313416,5876,5581,"Click here to learn more. Over the past few years, I have noted an increase in the number of cases of canine sarcoptic mange in the various practices I work in. Also known as ""scabies"" or simply ""mange,"" its prevalence seems to be increasing, especially in the northeastern United States. I have found that many clients, however, seem to be unaware of this relatively ubiquitous disease. Sarcoptic mange in dogs is caused by a tiny mite known as Sarcoptes scabiei. These tiny pests, which are related to spiders, can only be viewed with a microscope and are carried by foxes, coyotes, wolves and other dogs. Since the mites can survive for a few days in the environment, dogs can easily be exposed to them while at a kennel, groomer’s, day care facility, dog park or any other high-traffic area that has been infested. Dogs can also be exposed to mites in the great outdoors — in your backyard or while on outings. This is because the more common wild canids — foxes and coyotes — are thought to be an important reservoir for sarcoptic mange in the environment. While many reports state that the red fox population is dwindling because of the growing presence of coyotes, there are many areas where t","Click here to learn more. Over the past few years, I have noted an increase in the number of cases of canine sarcoptic mange in the various practices I work in. Also known as ""scabies"" or simply ""mange,"" its prevalence seems to be increasing, especially in the northeastern United States. I have found that many clients, however, seem to be unaware of this relatively ubiquitous disease. Sarcoptic mange in dogs is caused by a tiny mite known as Sarcoptes scabiei. These tiny pests, which are related to spiders, can only be viewed with a microscope and are carried by foxes, coyotes, wolves and other dogs. Since the mites can survive for a few days in the environment, dogs can easily be exposed to them while at a kennel, groomer’s, day care facility, dog park or any other high-traffic area that has been infested. Dogs can also be exposed to mites in the great outdoors — in your backyard or while on outings. This is because the more common wild canids — foxes and coyotes — are thought to be an important reservoir for sarcoptic mange in the environment. While many reports state that the red fox population is dwindling because of the growing presence of coyotes, there are many areas where t",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00117.parquet:32646,shard_00152.parquet:41609,1.0,21794,21794,"The Emergence of the Safavids Contributed by Prof. Dr. Nazeer Ahmed, PhD The origins of the Safavid dynasty in Persia must be sought in the folk Islam that developed in the immediate aftermath of the Mongol devastations and in the political convulsions in the border areas of Persia and Anatolia after the Timurid invasions. Between the year 1219 when Genghiz Khan’s troops crossed the Amu Darya in Kazagistan, and 1261 when the Mamlukes finally stopped the Mongol forces at Ayn Jalut, the central mass of Islam was obliterated. Central Asia, Persia, Iraq, Afghanistan, as well as parts of Syria and Pakistan lay in ruins. In some areas, as much as ninety percent of the population was killed. Major centers of learning like Bukhara, Samarqand, Herat, and Baghdad were razed to the ground. Libraries were burned, scholars butchered, monuments demolished, dams destroyed, and the general population was enslaved. To grasp the magnitude of the calamity from a global Islamic perspective, it must be recalled that this was the same period when the Christians captured much of Spain, including Seville and Cordoba. Faced with this enormous calamity, Muslims turned to their own spiritual roots. Gone were","The Emergence of the Safavids Contributed by Prof. Dr. Nazeer Ahmed, PhD The origins of the Safavid dynasty in Persia must be sought in the folk Islam that developed in the immediate aftermath of the Mongol devastations and in the political convulsions in the border areas of Persia and Anatolia after the Timurid invasions. Between the year 1219 when Genghiz Khan’s troops crossed the Amu Darya in Kazagistan, and 1261 when the Mamlukes finally stopped the Mongol forces at Ayn Jalut, the central mass of Islam was obliterated. Central Asia, Persia, Iraq, Afghanistan, as well as parts of Syria and Pakistan lay in ruins. In some areas, as much as ninety percent of the population was killed. Major centers of learning like Bukhara, Samarqand, Herat, and Baghdad were razed to the ground. Libraries were burned, scholars butchered, monuments demolished, dams destroyed, and the general population was enslaved. To grasp the magnitude of the calamity from a global Islamic perspective, it must be recalled that this was the same period when the Christians captured much of Spain, including Seville and Cordoba. Faced with this enormous calamity, Muslims turned to their own spiritual roots. Gone were",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00129.parquet:32294,shard_00000.parquet:11523,0.985896646976471,2377,2431,"EUROPEAN SPALLATION SOURCE |Team||Henning Larsen Architects, COBE, SLA (Landscape)| |Description||The European Spallation Source (ESS) will become the world's largest and most advanced research facility for neutron-based research. ESS is located in the university city of Lund in southern Sweden.| ESS will be a research campus with a more than 600 metres long proton accelerator and a 180 metres long hall in which the protons hit a target and send neutrons off to a number of halls with measuring instruments. In the instruments, the neutrons are used to analyse the materials that the researchers are studying. ESS will also contain a number of facilities for researchers: laboratories, offices and a lecture hall. At ESS, researchers will work in a setting that supports meetings across disciplines and research fields. In the atriums found in the buildings, visiting researchers will be able to meet each other informally, inspire each other, exchange ideas and share their knowledge. When the weather permits, the outdoor areas will also offer a plethora of places to stay in. The architecture is inspired by one of the most important elements in the spallation process, the tungsten disc. The","EUROPEAN SPALLATION SOURCE |Equipo||Henning Larsen Architects, COBE, SLA (Landscape)| |Descripción||The European Spallation Source (ESS) will become the world's largest and most advanced research facility for neutron-based research. ESS is located in the university city of Lund in southern Sweden.| ESS will be a research campus with a more than 600 metres long proton accelerator and a 180 metres long hall in which the protons hit a target and send neutrons off to a number of halls with measuring instruments. In the instruments, the neutrons are used to analyse the materials that the researchers are studying. ESS will also contain a number of facilities for researchers: laboratories, offices and a lecture hall. At ESS, researchers will work in a setting that supports meetings across disciplines and research fields. In the atriums found in the buildings, visiting researchers will be able to meet each other informally, inspire each other, exchange ideas and share their knowledge. When the weather permits, the outdoor areas will also offer a plethora of places to stay in. The architecture is inspired by one of the most important elements in the spallation process, the tungsten disc. Th",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00120.parquet:50649,shard_00066.parquet:19695,0.9720510840415955,2491,2329,"Some individuals that are interested in beekeeping get their training from beekeeping classes in New Creek West Virginia but it may be very costly. Fortunately there are cheaper ways to learn the art of successful honey bee farming in WV. Beekeeping can either be a full time profession or an easy hobby. Yet, more often than not, what began as a hobby would turn into a profession. But you cannot simply tell and determine yourself that you will start to do beekeeping. Before starting on any avocation or profession, you need to have comprehension and adequate knowledge on the field that you are going to enter. Then it is about time to indulge yourself if you really have been putting off your interest in beekeeping for a long time. Bee farming may appear easy; by learning the fundamental beekeeping lessons, you can be got away to a good start. What does a beekeeper have to understand? On beekeeping to begin at the right foot first, you should have complete interest. You have to spend time taking care of your colonies of bees. You should have also consented to share your house space. There are possible dangers in beekeeping that can damage you but your family also. Your focus is not jus","Some people who are interested in honey bee farming get their training from beekeeping classes in Secondcreek West Virginia but it can be very costly. Fortunately there are less expensive ways to learn the art of successful beekeeping in WV. Beekeeping can either be a full-time profession or an easy hobby. Yet, more often than not, what started as a hobby would turn into a profession. But you cannot merely tell and decide yourself that you will begin to do beekeeping. You need to have comprehension and sufficient knowledge on the area that you are going to enter before starting on any hobby or profession. Then it’s about time to indulge yourself in your line of interest if you really have been putting off your curiosity about beekeeping for quite a long time. Bee farming may seem easy; learning the fundamental beekeeping lessons can enable you to get away to a good start. What does a beekeeper have to understand? First, you should have full interest on beekeeping to start at the right foot. You need to spend time taking care of your own colonies of bees. You should also have agreed to share your house space with the bees. There are possible risks in beekeeping that can harm you but",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00062.parquet:20381,shard_00144.parquet:26421,0.9999998807907104,1609,1609,"A concussion is a temporary disruption of brain function caused by a sudden force transmitted to the head. We worry about concussions for a few reasons. The first is the rare chance that another blow to the head, even a mild one, while the brain is still vulnerable from the first injury could lead to severe brain swelling. Secondly, there is concern that multiple concussions could eventually add up to permanent problems with thinking and memory. Finally, even if they are short-lived, concussion symptoms can interfere with learning and social interaction during a crucial period of development in a young person’s life. You don’t have to be ""knocked out"" in order to have a concussion. There are many other clues to look for that might indicate the brain is stunned including headache, confusion, memory trouble, nausea, poor balance, vision problems, and trouble concentrating. An athlete should never return to play or even exercise while experiencing any concussion symptoms. In fact, anyone suspected of having suffered a concussion should not play again that same day even if symptoms clear up quickly. Remember the adage ""when in doubt, sit them out"". Concussions are an important health i","A concussion is a temporary disruption of brain function caused by a sudden force transmitted to the head. We worry about concussions for a few reasons. The first is the rare chance that another blow to the head, even a mild one, while the brain is still vulnerable from the first injury could lead to severe brain swelling. Secondly, there is concern that multiple concussions could eventually add up to permanent problems with thinking and memory. Finally, even if they are short-lived, concussion symptoms can interfere with learning and social interaction during a crucial period of development in a young person’s life. You don’t have to be ""knocked out"" in order to have a concussion. There are many other clues to look for that might indicate the brain is stunned including headache, confusion, memory trouble, nausea, poor balance, vision problems, and trouble concentrating. An athlete should never return to play or even exercise while experiencing any concussion symptoms. In fact, anyone suspected of having suffered a concussion should not play again that same day even if symptoms clear up quickly. Remember the adage ""when in doubt, sit them out"". Concussions are an important health i",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00025.parquet:4710,shard_00074.parquet:3201,1.0000003576278687,2526,2526,"Filed under Start Up by Adam Smith, Jr. | May 24, 2012 I heard that 99% of all the businesses in the U.S. are 'small' businesses. Is this true? And what's the definition of a small business anyway? Adam Smith, Jr. Dear Adam Smith, Jr., You heard right! According to a report prepared for Congress from the Census data in 2003, small businesses comprised 99.7% of all the businesses in the nation. For purposes of this report, the definition of 'small' was any business with fewer than 500 employees. There are many official size standards, but this is the one commonly used. Census data shows 5.8 million small firms with employees and 18.6 owner-operated firms with no employees. These small firms employed 58.6 million workers as compared to the 17,000 large firms which employed 56.5 million. So over half of all private-sector employees in 2003 worked for a small business and these firms paid 45 percent of all private payroll dollars for that year. About 53 percent were home-based and another 3 percent were franchises. A 2007 SBA-funded study indicated that between 1998 and 2004 small businesses produced 50 percent of the gross domestic product (GDP). The role of small firms in exports is","Filed under Start Up by Adam Smith, Jr. | May 24, 2012 I heard that 99% of all the businesses in the U.S. are 'small' businesses. Is this true? And what's the definition of a small business anyway? Adam Smith, Jr. Dear Adam Smith, Jr., You heard right! According to a report prepared for Congress from the Census data in 2003, small businesses comprised 99.7% of all the businesses in the nation. For purposes of this report, the definition of 'small' was any business with fewer than 500 employees. There are many official size standards, but this is the one commonly used. Census data shows 5.8 million small firms with employees and 18.6 owner-operated firms with no employees. These small firms employed 58.6 million workers as compared to the 17,000 large firms which employed 56.5 million. So over half of all private-sector employees in 2003 worked for a small business and these firms paid 45 percent of all private payroll dollars for that year. About 53 percent were home-based and another 3 percent were franchises. A 2007 SBA-funded study indicated that between 1998 and 2004 small businesses produced 50 percent of the gross domestic product (GDP). The role of small firms in exports is",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00020.parquet:51802,shard_00108.parquet:39521,0.999999463558197,3720,3720,"June 8, 2012 The World Health Organization (WHO) has devised a scheme to vaccinate people living in over 194 countries. They joined forces with the Decade of Vaccine Collaboration (DVC) and published their plan last month. The Global Vaccine Action Plan (GVAP) is pushing governments worldwide with the power of the UN to back them to coerce the increase of global vaccinations through strategic programs. The DVC is comprised of stakeholders from the global health community. The Bill and Melinda Gates Foundation (BMGF) have also partnered with the WHO and DVC to support GVAP. The BMGF released a statement on the GVAP saying that they are excited to be part of this “incredible opportunity” to continue their efforts to eradicate polio in “Nigeria, Pakistan, and Afghanistan” and fund “vaccination campaigns with the support of international partners. The details of GVAP include delivery of vaccines to DVC between 2011 – 2020 with aims to administer these immunizations to under developed nations like Africa and India. The initiative will attempt to exceed the UN’s Millennium Development Goal (MDG) that “immunization . . . should be recognized as a core component of the human right to healt","June 8, 2012 The World Health Organization (WHO) has devised a scheme to vaccinate people living in over 194 countries. They joined forces with the Decade of Vaccine Collaboration (DVC) and published their plan last month. The Global Vaccine Action Plan (GVAP) is pushing governments worldwide with the power of the UN to back them to coerce the increase of global vaccinations through strategic programs. The DVC is comprised of stakeholders from the global health community. The Bill and Melinda Gates Foundation (BMGF) have also partnered with the WHO and DVC to support GVAP. The BMGF released a statement on the GVAP saying that they are excited to be part of this “incredible opportunity” to continue their efforts to eradicate polio in “Nigeria, Pakistan, and Afghanistan” and fund “vaccination campaigns with the support of international partners. The details of GVAP include delivery of vaccines to DVC between 2011 – 2020 with aims to administer these immunizations to under developed nations like Africa and India. The initiative will attempt to exceed the UN’s Millennium Development Goal (MDG) that “immunization . . . should be recognized as a core component of the human right to healt",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00153.parquet:33735,shard_00090.parquet:26021,1.000000238418579,1248,1248,"Buffalo Becomes A Huge Part Of History We decided to go to Buffalo, New York to possibly meet our President at a meet and greet at the Pan-American Exposition. We arrive at 4 P.M. September 6, 1901 just as the doors are opening to meet the President. People are pouring into the building to greet President McKinley; its hot so many people were using handkerchiefs to wipe sweat off of them. In the crowd a man by the name of Leon Czolgosz was there to kill the President. Czolgosz had a 32. Caliber revolver hidden under a handkerchief. He slowly made his way up to the President to shake his hand, when he got there he lifted the gun and shot the President twice. Czolgosz was immediately jumped on by guards and others in line and was being horribly beaten for shooting the President. President McKinley was able to speak loud enough to say, ""Go easy on him boys."" President McKinley died a few days later from the wounds. This man killed him because he felt that it wasn't fair for one man such as the president to have so much power and another man have none. If McKinley would have let there be more security this may have not happened. But he showed everyone what real character is by being ab","Buffalo Becomes A Huge Part Of History We decided to go to Buffalo, New York to possibly meet our President at a meet and greet at the Pan-American Exposition. We arrive at 4 P.M. September 6, 1901 just as the doors are opening to meet the President. People are pouring into the building to greet President McKinley; its hot so many people were using handkerchiefs to wipe sweat off of them. In the crowd a man by the name of Leon Czolgosz was there to kill the President. Czolgosz had a 32. Caliber revolver hidden under a handkerchief. He slowly made his way up to the President to shake his hand, when he got there he lifted the gun and shot the President twice. Czolgosz was immediately jumped on by guards and others in line and was being horribly beaten for shooting the President. President McKinley was able to speak loud enough to say, ""Go easy on him boys."" President McKinley died a few days later from the wounds. This man killed him because he felt that it wasn't fair for one man such as the president to have so much power and another man have none. If McKinley would have let there be more security this may have not happened. But he showed everyone what real character is by being ab",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
,shard_00025.parquet:52162,shard_00143.parquet:48368,1.0000001192092896,2837,2837,"“Good!” he cried. “That’s exactly what I’d like for my dinner. And if Farmer Green hadn’t tarred his corn before planting it I know exactly where I’d go.” Then he thought deeply for a few minutes. “I’ll go over to the corn-crib and see if I can’t find some corn on the ground!” he exclaimed a little later. While he was thinking he ate the sample of corn, without once noticing what he did. So Mr. Crow flew swiftly to the farm-yard. It happened that there was nobody about. And, luckily, Mr. Crow found enough corn scattered near the door of the corn-crib to furnish him with a good dinner. The next morning, as soon as it began to grow light (for Mr. Crow was an early riser), he felt in his left-hand pocket once more. And he pulled out an elderberry. “That won’t do!” he said. “It’s too early in the season for elderberries.” But he ate the sample—though he found it rather dry, for it was a last year’s berry. And then he fished a bird’s egg out of the same pocket. “My favorite breakfast!” he remarked. He ate the egg. And at once he started out to hunt for more. Some people say that he robbed the nests of several small birds before he had breakfast enough. Mr. Crow then proceeded to pass th","“Good!” he cried. “That’s exactly what I’d like for my dinner. And if Farmer Green hadn’t tarred his corn before planting it I know exactly where I’d go.” Then he thought deeply for a few minutes. “I’ll go over to the corn-crib and see if I can’t find some corn on the ground!” he exclaimed a little later. While he was thinking he ate the sample of corn, without once noticing what he did. So Mr. Crow flew swiftly to the farm-yard. It happened that there was nobody about. And, luckily, Mr. Crow found enough corn scattered near the door of the corn-crib to furnish him with a good dinner. The next morning, as soon as it began to grow light (for Mr. Crow was an early riser), he felt in his left-hand pocket once more. And he pulled out an elderberry. “That won’t do!” he said. “It’s too early in the season for elderberries.” But he ate the sample—though he found it rather dry, for it was a last year’s berry. And then he fished a bird’s egg out of the same pocket. “My favorite breakfast!” he remarked. He ate the egg. And at once he started out to hunt for more. Some people say that he robbed the nests of several small birds before he had breakfast enough. Mr. Crow then proceeded to pass th",exact_duplicate|near_duplicate|semantic_duplicate|same_template_different_content|related_but_both_valuable|false_positive|unclear
